logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN14163_c3_g1|Tdu_TRINITY_DN19590_c0_g4	6.43297642763068	6.52657128481888	40.0952768077388	4.98087097105895e-12	1.84060142335548e-11	18.1169427007066
Tpr_TRINITY_DN14623_c0_g3|Tdu_TRINITY_DN21734_c3_g4	6.31202745660368	6.71200510978665	28.0621311124946	1.49957444665938e-10	3.2634538353685e-10	14.9745801392841
Tpr_TRINITY_DN13313_c2_g11|Tdu_TRINITY_DN17059_c4_g2	6.01144992503776	6.1190331843981	28.6994327965136	1.21111003580067e-10	2.70172232687943e-10	15.1527731465998
Tpr_TRINITY_DN11787_c0_g1|Tdu_TRINITY_DN18867_c0_g1	7.70430395256951	7.85795641106517	49.8534651054689	6.18702889599345e-13	3.79086544065867e-12	20.1375908047939
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1	6.6374306101771	6.89982637875359	50.3787083830947	5.59575887218308e-13	3.52050489532922e-12	19.9816271568946
Tpr_TRINITY_DN12251_c1_g3|Tdu_TRINITY_DN20923_c1_g2	4.39675685744162	4.41660016037973	16.399198186191	2.37576694247047e-08	3.27955242535505e-08	9.94030812291135
Tpr_TRINITY_DN12271_c0_g1|Tdu_TRINITY_DN23805_c0_g1	5.98166850806585	5.75462021219966	18.8067296877035	6.59958270044904e-09	9.97313267008129e-09	11.1965667245765
Tpr_TRINITY_DN13225_c1_g4|Tdu_TRINITY_DN22117_c2_g1	5.4458754785134	5.42463502242112	33.1719737640935	3.04656660705497e-11	8.31780250744435e-11	16.2920377204577
Tpr_TRINITY_DN10248_c5_g1|Tdu_TRINITY_DN18223_c3_g1	6.61165402792367	6.66008300953295	53.7970060485529	2.98222548548426e-13	2.26913245426883e-12	20.4545647547839
Tpr_TRINITY_DN13502_c4_g7|Tdu_TRINITY_DN24579_c0_g2	3.77059106236146	3.4029836177892	13.4114972756285	1.5257172962972e-07	1.91772573298679e-07	8.09799048847625
Tpr_TRINITY_DN13532_c5_g2|Tdu_TRINITY_DN17433_c0_g1	2.91097487458247	3.15107804023934	7.10412701350965	4.01550181037436e-05	4.22824702310324e-05	2.59386930662528
