Tms_1	Tms_2	Tms_3	Tml_1	Tml_2	Tml_3
Tpr_TRINITY_DN14845_c2_g2|Tdu_TRINITY_DN23782_c1_g3	6.8863027962968	6.88242766107244	6.72209817517476	4.75436084149146	7.22590861129282	6.87886639012158
Tpr_TRINITY_DN8979_c0_g1|Tdu_TRINITY_DN24466_c1_g1	4.19171580440115	4.61653360109941	5.11910175162334	3.28042965315905	5.0405535692809	4.07151146806397
Tpr_TRINITY_DN10169_c0_g1|Tdu_TRINITY_DN18044_c2_g1	4.58764448073229	4.86807236809537	4.4355754164186	5.15489877107519	4.47867468167279	4.7389361289771
Tpr_TRINITY_DN12090_c1_g2|Tdu_TRINITY_DN18865_c2_g1	5.30134029557565	4.97910368048412	4.03503748683487	2.4324327466041	4.73021344866875	4.84202962194121
Tpr_TRINITY_DN13637_c0_g1|Tdu_TRINITY_DN24024_c1_g3	7.36164080584346	7.36376753071944	7.20496248827718	5.46805665633482	6.71571387897364	7.22245336613871
Tpr_TRINITY_DN9952_c0_g1|Tdu_TRINITY_DN17845_c2_g1	4.46735024701458	2.54614427320801	5.89897593725884	2.4324327466041	5.64094611057167	4.07151146806397
Tpr_TRINITY_DN14154_c0_g1|Tdu_TRINITY_DN16783_c0_g3	5.15324165658651	6.33274063509882	6.07768182424336	2.91785957377434	6.68627010108116	5.91478596437652
Tpr_TRINITY_DN15085_c1_g1|Tdu_TRINITY_DN16202_c0_g1	9.1508026111351	8.38912310499633	9.05829283913517	8.80747217795102	7.87425981828546	9.11075309965683
Tpr_TRINITY_DN10817_c1_g8|Tdu_TRINITY_DN15878_c0_g1	4.19171580440115	4.47214369176423	3.7834987198389	5.06470096210361	4.33428477233761	4.93824493720051
Tpr_TRINITY_DN15363_c5_g3|Tdu_TRINITY_DN188_c0_g1	4.46735024701458	4.47214369176423	4.03503748683487	4.5028220744955	3.78679697703512	4.3763660495924
Tpr_TRINITY_DN10471_c4_g1|Tdu_TRINITY_DN19279_c1_g1	7.27470516907218	7.06970622926502	7.35118322912822	7.76155634289567	7.18438934185456	7.84823477146792
Tpr_TRINITY_DN11340_c2_g5|Tdu_TRINITY_DN20476_c5_g2	7.31011050520338	6.93846169598677	7.49446910547216	7.12173190713999	7.24622859567242	7.40190114169953
Tpr_TRINITY_DN13962_c5_g3|Tdu_TRINITY_DN12635_c0_g1	7.83253153985582	8.60359454539191	8.12250032808521	8.83501850483669	8.17911439981388	7.96704220150794
Tpr_TRINITY_DN15354_c4_g1|Tdu_TRINITY_DN12374_c0_g1	4.58764448073229	4.86807236809537	3.09162101520124	5.60235774804641	5.0405535692809	5.19350199244258
Tpr_TRINITY_DN10601_c2_g1|Tdu_TRINITY_DN24897_c1_g5	8.53250292653983	8.3169733192405	8.64620986687887	9.20590167450929	8.67507189447629	8.79462026155478
Tpr_TRINITY_DN11007_c4_g1|Tdu_TRINITY_DN18891_c1_g1	6.54370113314469	6.7940717866516	7.787786078242	6.61829929191543	7.45267947313984	6.42699212266236
Tpr_TRINITY_DN15329_c1_g4|Tdu_TRINITY_DN22501_c3_g1	6.86265152823216	6.88242766107244	7.52560761728107	6.48554408306366	7.84790849133851	7.62067324735728
Tpr_TRINITY_DN12427_c3_g6|Tdu_TRINITY_DN20940_c7_g1	7.1236973809725	7.01863204467075	7.02780591760379	6.30032921059675	6.62551607000206	7.16395771682857
Tpr_TRINITY_DN13219_c3_g9|Tdu_TRINITY_DN16719_c0_g1	5.30134029557565	6.52799692649775	5.36846122056006	6.85197163811788	5.44390926351211	3.68448834495473
Tpr_TRINITY_DN15512_c0_g2|Tdu_TRINITY_DN17288_c2_g1	4.33610571373632	3.92465589646174	3.47864413831048	4.19796749296708	5.13075137825248	4.3763660495924
Tpr_TRINITY_DN11685_c2_g7|Tdu_TRINITY_DN19290_c5_g3	5.67170874552076	5.5096183971829	6.4024085524834	6.61829929191543	5.70106710300924	5.71196908137683
Tpr_TRINITY_DN12317_c2_g1|Tdu_TRINITY_DN24272_c0_g1	6.51364389928851	4.74777813437766	5.99109413924727	4.63406660777375	4.9443382540216	5.02844274617209
Tpr_TRINITY_DN10240_c9_g4|Tdu_TRINITY_DN20734_c1_g1	6.09353541046224	5.83892602243586	5.83412479290887	5.39590687057898	5.91924727305877	5.96132855031355
Tpr_TRINITY_DN12331_c3_g6|Tdu_TRINITY_DN21675_c0_g3	7.82030523752256	7.46262091764573	7.1393741466496	8.20326179263659	7.36248166416827	7.40190114169953
Tpr_TRINITY_DN11043_c0_g1|Tdu_TRINITY_DN18098_c5_g1	6.24756903913467	6.56406618120527	6.79206073334233	7.84521427194258	6.31517594938991	6.28782937499074
Tpr_TRINITY_DN11724_c1_g3|Tdu_TRINITY_DN21338_c2_g7	7.44363417804077	7.59053839256646	7.82163384872567	7.98702159828174	7.63325171878166	7.35037084105945
Tpr_TRINITY_DN12216_c2_g2|Tdu_TRINITY_DN18180_c4_g1	4.58764448073229	3.92465589646174	4.4355754164186	3.56993627035403	4.33428477233761	4.84202962194121
Tpr_TRINITY_DN11324_c0_g3|Tdu_TRINITY_DN20539_c0_g3	5.22919050981981	6.05710619248539	5.69496204523725	3.56993627035403	5.21564027583899	6.0925730835918
Tpr_TRINITY_DN14771_c6_g1|Tdu_TRINITY_DN19947_c3_g1	5.61621363292906	5.35349919526561	5.80057223319784	6.30032921059675	6.59415189909272	5.71196908137683
Tpr_TRINITY_DN10414_c0_g2|Tdu_TRINITY_DN24647_c2_g1	6.38673178680629	6.93846169598677	6.59085364189651	6.76871613446853	6.1948817156722	6.13379574631832
Tpr_TRINITY_DN4880_c0_g1|Tdu_TRINITY_DN15194_c0_g1	4.33610571373632	3.39414117976296	5.00589114117535	5.06470096210361	4.33428477233761	5.47590172314331
Tpr_TRINITY_DN14111_c3_g3|Tdu_TRINITY_DN19487_c0_g2	7.32749258343162	8.08840232297493	7.51530260888933	7.54513287935346	7.38097800778566	7.83579766822969
Tpr_TRINITY_DN14364_c8_g2|Tdu_TRINITY_DN17694_c4_g1	4.33610571373632	4.31167901957099	5.00589114117535	4.96848564684431	4.9443382540216	4.7389361289771
Tpr_TRINITY_DN12432_c4_g4|Tdu_TRINITY_DN17759_c3_g4	8.45554094472494	8.78263689158931	8.27076454667293	8.60635967860391	8.95980137140941	8.3634269938849
Tpr_TRINITY_DN10778_c0_g1|Tdu_TRINITY_DN19683_c5_g3	9.53062807891939	10.1386013104761	9.67311132401559	10.4625480775122	9.92082830887825	9.69657562725346
Tpr_TRINITY_DN10170_c1_g7|Tdu_TRINITY_DN19871_c1_g2	5.22919050981981	5.71606927465032	6.4024085524834	4.96848564684431	6.23610437839871	6.05013781727141
Tpr_TRINITY_DN10926_c1_g7|Tdu_TRINITY_DN17660_c1_g2	5.61621363292906	5.17841248870752	5.06360663903164	4.86539215388021	5.70106710300924	5.19350199244258
Tpr_TRINITY_DN10803_c2_g3|Tdu_TRINITY_DN17879_c3_g1	6.83860605426551	6.20149610182056	6.64856913975279	4.35843216516032	6.39013800707113	7.24143646950629
Tpr_TRINITY_DN13490_c2_g1|Tdu_TRINITY_DN17672_c5_g3	7.1236973809725	7.93157531040153	7.69952032719955	8.26532276076884	8.0229951978966	7.53094308670127
Tpr_TRINITY_DN5899_c0_g1|Tdu_TRINITY_DN21198_c1_g3	4.19171580440115	4.97910368048412	3.7834987198389	4.96848564684431	4.9443382540216	3.89093922242215
Tpr_TRINITY_DN14454_c1_g8|Tdu_TRINITY_DN15186_c0_g1	4.33610571373632	1.8091786790418	5.1725410105848	4.5028220744955	4.17382010014437	3.89093922242215
Tpr_TRINITY_DN15350_c0_g10|Tdu_TRINITY_DN22349_c4_g3	5.67170874552076	6.37396329782533	5.32191863462303	4.5028220744955	5.5782103552237	4.84202962194121
Tpr_TRINITY_DN10740_c4_g9|Tdu_TRINITY_DN17580_c7_g1	4.46735024701458	5.71606927465032	3.91474325311716	6.13287246474519	4.33428477233761	3.68448834495473
Tpr_TRINITY_DN15392_c1_g4|Tdu_TRINITY_DN20415_c1_g3	5.4983771426352	5.08219717344822	5.36846122056006	1.69546715243789	3.25628226033634	4.3763660495924
Tpr_TRINITY_DN12144_c1_g1|Tdu_TRINITY_DN24794_c1_g1	4.58764448073229	5.35349919526561	5.00589114117535	5.94339466588148	5.29581062452298	2.79140354887124
Tpr_TRINITY_DN11947_c6_g2|Tdu_TRINITY_DN21944_c3_g5	4.58764448073229	4.47214369176423	4.60063466268909	5.83842510627994	4.33428477233761	5.19350199244258
Tpr_TRINITY_DN11716_c0_g4|Tdu_TRINITY_DN3963_c0_g1	4.58764448073229	5.35349919526561	4.60063466268909	5.39590687057898	3.54578887753133	4.50761058287065
Tpr_TRINITY_DN13629_c6_g1|Tdu_TRINITY_DN24742_c0_g3	4.80176928608514	5.65048093302275	3.91474325311716	5.83842510627994	5.13075137825248	4.07151146806397
Tpr_TRINITY_DN10687_c0_g1|Tdu_TRINITY_DN15783_c0_g1	6.09353541046224	6.66715967416938	6.07768182424336	6.87868897649366	6.10872507192248	6.64226010956543
Tpr_TRINITY_DN10576_c1_g7|Tdu_TRINITY_DN18988_c3_g2	4.58764448073229	5.08219717344822	5.69496204523725	6.61829929191543	6.1948817156722	5.76540834033829
Tpr_TRINITY_DN10964_c0_g1|Tdu_TRINITY_DN25495_c1_g4	7.02060388800839	7.14307941559524	7.08466825455947	7.07628893637882	7.22590861129282	6.80422758922882
Tpr_TRINITY_DN8491_c0_g2|Tdu_TRINITY_DN16130_c0_g1	4.80176928608514	4.86807236809537	5.06360663903164	3.81094436985783	5.29581062452298	4.7389361289771
Tpr_TRINITY_DN11759_c2_g1|Tdu_TRINITY_DN13930_c0_g1	6.35317922709527	6.56406618120527	5.49970575383831	5.53676940641884	6.01709459645692	5.91478596437652
Tpr_TRINITY_DN10839_c3_g7|Tdu_TRINITY_DN17357_c2_g1	5.92106821445748	6.15495351588353	6.23667134800452	6.55344814756547	5.81427771345723	6.00641643984209
Tpr_TRINITY_DN10035_c0_g1|Tdu_TRINITY_DN22818_c1_g1	5.43564138728724	5.2686102976791	5.69496204523725	4.75436084149146	6.1524464493518	5.65647396878513
Tpr_TRINITY_DN14842_c2_g1|Tdu_TRINITY_DN20549_c1_g1	5.4983771426352	4.13110677392917	5.49970575383831	2.91785957377434	5.70106710300924	5.91478596437652
Tpr_TRINITY_DN15792_c2_g5|Tdu_TRINITY_DN19304_c4_g5	4.80176928608514	5.5096183971829	4.34537760744702	4.75436084149146	3.99324785450255	4.84202962194121
Tpr_TRINITY_DN15900_c2_g5|Tdu_TRINITY_DN25042_c1_g4	7.71857535055874	8.16085411732322	7.11228048576733	6.98086937130014	7.18438934185456	7.46786440407789
Tpr_TRINITY_DN15820_c3_g2|Tdu_TRINITY_DN22644_c5_g1	5.92106821445748	6.63360711445835	6.21136025947533	4.5028220744955	5.70106710300924	6.21286731730952
Tpr_TRINITY_DN12578_c0_g2|Tdu_TRINITY_DN18869_c2_g1	4.58764448073229	4.97910368048412	5.1725410105848	3.28042965315905	5.0405535692809	3.68448834495473
Tpr_TRINITY_DN11306_c2_g4|Tdu_TRINITY_DN21080_c2_g1	7.85667762718752	7.537099133605	7.8299731496384	8.39127542184734	8.01116976249981	8.01195462338352
Tpr_TRINITY_DN15754_c1_g4|Tdu_TRINITY_DN22958_c6_g2	6.57314491103717	6.88242766107244	6.04939277981194	6.04124198927962	5.91924727305877	5.96132855031355
Tpr_TRINITY_DN8380_c0_g1|Tdu_TRINITY_DN19727_c2_g1	5.07307130790253	5.2686102976791	4.67658351592239	2.91785957377434	3.99324785450255	4.7389361289771
Tpr_TRINITY_DN11923_c1_g2|Tdu_TRINITY_DN19222_c0_g1	6.21057483165246	6.20149610182056	5.36846122056006	1.69546715243789	6.06363718239394	5.91478596437652
Tpr_TRINITY_DN14800_c0_g2|Tdu_TRINITY_DN20526_c3_g2	4.69867579312103	5.95213663288385	3.29807189266866	4.01739524732525	4.9443382540216	3.44348024545093
Tpr_TRINITY_DN10348_c9_g1|Tdu_TRINITY_DN18422_c1_g4	7.4906827508452	8.75949155494145	6.89102718414335	9.06178936668371	7.91290574618494	7.73224147640309
Tpr_TRINITY_DN11719_c5_g4|Tdu_TRINITY_DN18157_c3_g2	8.51743547845089	8.20720975301496	8.91670210615521	8.60635967860391	7.87425981828546	8.48787436480939
Tpr_TRINITY_DN13648_c5_g4|Tdu_TRINITY_DN22120_c3_g2	6.21057483165246	5.95213663288385	6.07768182424336	5.60235774804641	6.10872507192248	6.00641643984209
Tpr_TRINITY_DN15648_c1_g1|Tdu_TRINITY_DN17405_c7_g1	5.43564138728724	4.47214369176423	3.29807189266866	3.56993627035403	5.13075137825248	6.05013781727141
Tpr_TRINITY_DN12868_c2_g4|Tdu_TRINITY_DN18332_c0_g2	7.91533184490834	7.87526786949958	7.79632276019649	5.2397876686617	7.82106687911987	7.67753558431296
Tpr_TRINITY_DN11600_c0_g2|Tdu_TRINITY_DN20954_c6_g1	10.7243280584295	9.62722820189564	10.4058992269202	10.3429255788928	10.9682359664945	10.8240396973535
Tpr_TRINITY_DN11152_c0_g1|Tdu_TRINITY_DN23182_c1_g2	7.55111860470717	7.4816040210133	7.91865830312054	6.68036026004769	7.88725715881433	8.0338971762642
Tpr_TRINITY_DN12579_c4_g1|Tdu_TRINITY_DN22086_c1_g2	6.00987748141534	5.71606927465032	6.10542681472627	4.01739524732525	5.75878260086552	5.81693864097838
Tpr_TRINITY_DN14766_c2_g5|Tdu_TRINITY_DN22348_c5_g3	9.51554093446111	9.19863076812617	9.28448282792071	10.2816814493685	8.43950408439211	9.11590558742243
Tpr_TRINITY_DN13751_c7_g7|Tdu_TRINITY_DN18655_c7_g1	6.63028881814078	6.29030536877842	6.02053791713975	6.79700517889996	6.52930075474276	6.61340524689324
Tpr_TRINITY_DN15345_c1_g2|Tdu_TRINITY_DN17959_c1_g4	5.7766783051223	6.7940717866516	7.21772978435106	6.30032921059675	6.46139669024095	5.81693864097838
Tpr_TRINITY_DN10182_c0_g1|Tdu_TRINITY_DN21868_c1_g1	5.07307130790253	4.86807236809537	5.06360663903164	5.39590687057898	5.70106710300924	5.91478596437652
Tpr_TRINITY_DN11910_c1_g2|Tdu_TRINITY_DN18924_c2_g6	4.58764448073229	5.2686102976791	4.34537760744702	2.4324327466041	3.54578887753133	4.23197614025722
Tpr_TRINITY_DN15374_c2_g3|Tdu_TRINITY_DN23853_c0_g1	4.80176928608514	4.31167901957099	3.91474325311716	4.5028220744955	4.47867468167279	3.89093922242215
Tpr_TRINITY_DN9672_c0_g1|Tdu_TRINITY_DN21292_c1_g2	6.63028881814078	6.05710619248539	6.42460429859759	7.16578708721793	5.5782103552237	6.05013781727141
Tpr_TRINITY_DN13910_c1_g1|Tdu_TRINITY_DN21302_c0_g2	6.24756903913467	6.20149610182056	6.73990945129122	5.2397876686617	4.8412447610575	5.91478596437652
Tpr_TRINITY_DN11475_c2_g4|Tdu_TRINITY_DN24366_c1_g1	6.99907072645875	7.09458089790405	6.7040642523445	6.64966346282477	7.26626634890896	7.01747162835109
Tpr_TRINITY_DN9801_c0_g1|Tdu_TRINITY_DN19984_c3_g4	6.76396725337275	4.97910368048412	6.98363833432822	3.28042965315905	6.49574819503173	6.17387318569365
Tpr_TRINITY_DN13152_c2_g4|Tdu_TRINITY_DN17885_c4_g1	4.58764448073229	5.08219717344822	4.34537760744702	4.35843216516032	4.73021344866875	3.68448834495473
Tpr_TRINITY_DN14112_c0_g3|Tdu_TRINITY_DN20809_c2_g3	4.58764448073229	4.47214369176423	4.14606879922361	1.69546715243789	3.54578887753133	4.3763660495924
Tpr_TRINITY_DN10499_c0_g4|Tdu_TRINITY_DN16046_c0_g1	8.25212732109697	8.14902868192643	7.787786078242	7.64188611223305	7.90013845011107	8.39767655583781
Tpr_TRINITY_DN12397_c8_g4|Tdu_TRINITY_DN17568_c2_g1	8.72186542049292	8.3169733192405	8.42735490961363	8.26532276076884	8.4037698726589	8.70172504988003
Tpr_TRINITY_DN10286_c6_g2|Tdu_TRINITY_DN18502_c2_g1	7.73169085034899	7.88955209550582	8.51271481440017	6.76871613446853	7.43508541312511	7.73224147640309
Tpr_TRINITY_DN11181_c4_g1|Tdu_TRINITY_DN18326_c4_g1	6.97721129249501	6.96568316472179	6.31004453433474	7.07628893637882	6.82782424529517	6.55390423514458
Tpr_TRINITY_DN9752_c0_g1|Tdu_TRINITY_DN18670_c6_g1	6.28363829384219	5.58176818293873	6.26154601664355	5.06470096210361	5.70106710300924	5.96132855031355
Tpr_TRINITY_DN13928_c2_g1|Tdu_TRINITY_DN22684_c0_g1	6.48294710206559	6.63360711445835	6.44646373256133	5.39590687057898	6.42620726177865	6.00641643984209
Tpr_TRINITY_DN10265_c11_g1|Tdu_TRINITY_DN21079_c7_g2	5.30134029557565	3.92465589646174	4.4355754164186	0.110504651716737	5.13075137825248	5.19350199244258
Tpr_TRINITY_DN10794_c3_g7|Tdu_TRINITY_DN19788_c3_g1	5.67170874552076	5.89664152029214	5.65796783775505	6.04124198927962	5.29581062452298	5.1133316437586
Tpr_TRINITY_DN14041_c7_g5|Tdu_TRINITY_DN16501_c0_g1	4.80176928608514	6.52799692649775	4.4355754164186	5.60235774804641	5.51262201359613	1.56901112753479
Tpr_TRINITY_DN6374_c0_g1|Tdu_TRINITY_DN13110_c0_g1	6.57314491103717	7.42388852315701	5.61999998755602	5.60235774804641	5.91924727305877	6.05013781727141
Tpr_TRINITY_DN15122_c3_g5|Tdu_TRINITY_DN24941_c1_g5	10.5520431129355	8.52342419670793	10.7260132251781	8.83501850483669	10.4861692182197	10.1146191896191
Tpr_TRINITY_DN9523_c0_g1|Tdu_TRINITY_DN13662_c0_g1	6.05231274773573	6.10685922768249	6.75750351130596	4.96848564684431	6.35314379958893	6.21286731730952
Tpr_TRINITY_DN13837_c9_g1|Tdu_TRINITY_DN24187_c4_g1	6.21057483165246	7.06970622926502	6.73990945129122	6.85197163811788	6.77285778607725	6.75223295159056
Tpr_TRINITY_DN14144_c0_g3|Tdu_TRINITY_DN18281_c3_g2	4.69867579312103	5.35349919526561	4.03503748683487	5.78292999368823	4.47867468167279	4.84202962194121
Tpr_TRINITY_DN12047_c4_g4|Tdu_TRINITY_DN17709_c7_g2	5.72514800448222	6.10685922768249	6.53073264945894	6.13287246474519	5.96900030825587	5.76540834033829
Tpr_TRINITY_DN16009_c0_g1|Tdu_TRINITY_DN22757_c0_g6	4.80176928608514	5.71606927465032	5.22407131122488	5.72521449583195	5.29581062452298	4.84202962194121
Tpr_TRINITY_DN12258_c7_g6|Tdu_TRINITY_DN24436_c3_g2	5.7766783051223	5.83892602243586	5.00589114117535	3.81094436985783	4.73021344866875	4.3763660495924
Tpr_TRINITY_DN14947_c3_g2|Tdu_TRINITY_DN22813_c0_g1	2.75114321301517	0.224216178320647	4.52046431400511	0.110504651716737	5.81427771345723	4.50761058287065
Tpr_TRINITY_DN15815_c2_g1|Tdu_TRINITY_DN17973_c0_g3	5.43564138728724	6.20149610182056	6.07768182424336	5.94339466588148	6.1524464493518	5.91478596437652
Tpr_TRINITY_DN15980_c3_g6|Tdu_TRINITY_DN24811_c5_g2	6.81415301054097	7.4816040210133	6.59085364189651	4.19796749296708	6.90653622130922	6.67054915399685
Tpr_TRINITY_DN12926_c3_g1|Tdu_TRINITY_DN23941_c1_g1	7.25667124624192	7.6079204707947	7.53583953989203	6.33932334221262	7.52098548653075	6.94983291147572
Tpr_TRINITY_DN12207_c0_g1|Tdu_TRINITY_DN43039_c0_g1	6.24756903913467	7.59053839256646	6.95342372128122	5.60235774804641	6.49574819503173	6.82953867775801
Tpr_TRINITY_DN14474_c5_g6|Tdu_TRINITY_DN15017_c0_g2	5.07307130790253	6.05710619248539	5.69496204523725	5.66509350339437	4.9443382540216	5.19350199244258
Tpr_TRINITY_DN12075_c1_g1|Tdu_TRINITY_DN17902_c1_g1	8.24299630934484	8.11295942721891	8.48129371672443	7.45923280594781	7.93810630031009	8.58767497179983
Tpr_TRINITY_DN11919_c1_g4|Tdu_TRINITY_DN22744_c2_g3	5.43564138728724	4.47214369176423	4.67658351592239	3.81094436985783	5.13075137825248	4.93824493720051
Tpr_TRINITY_DN14429_c4_g5|Tdu_TRINITY_DN17484_c4_g1	4.80176928608514	5.71606927465032	5.1725410105848	4.63406660777375	5.29581062452298	4.07151146806397
Tpr_TRINITY_DN11712_c1_g3|Tdu_TRINITY_DN15718_c0_g1	6.63028881814078	7.14307941559524	6.53073264945894	5.39590687057898	7.16317285594486	6.35908805816056
Tpr_TRINITY_DN11733_c2_g5|Tdu_TRINITY_DN21230_c2_g4	4.58764448073229	5.95213663288385	3.91474325311716	6.37729119241164	5.5782103552237	3.44348024545093
Tpr_TRINITY_DN10614_c6_g3|Tdu_TRINITY_DN3639_c0_g1	6.99907072645875	7.27949861382184	8.1888428229139	5.46805665633482	7.16317285594486	6.69829414447976
Tpr_TRINITY_DN11269_c2_g1|Tdu_TRINITY_DN17543_c5_g2	8.15810741175833	7.11903394162859	8.52303825766894	7.57811020179973	8.33902269134428	8.38919008994998
Tpr_TRINITY_DN11788_c1_g1|Tdu_TRINITY_DN16794_c2_g2	10.9833928089113	10.664047062302	10.9529465606879	9.9000382966871	10.8520577465451	10.8066194577638
Tpr_TRINITY_DN10563_c7_g3|Tdu_TRINITY_DN17447_c4_g1	8.85368137472761	9.70197444476454	9.16101914068958	8.57402902498792	8.55803247328607	9.01471576306058
Tpr_TRINITY_DN10757_c1_g9|Tdu_TRINITY_DN17121_c0_g1	7.44363417804077	7.50034058359488	6.93807575694778	8.6689253649854	6.95672197847743	7.41867685445036
Tpr_TRINITY_DN12664_c5_g1|Tdu_TRINITY_DN22830_c4_g1	5.92106821445748	5.58176818293873	6.21136025947533	5.99314770107858	5.44390926351211	5.91478596437652
Tpr_TRINITY_DN12060_c0_g1|Tdu_TRINITY_DN18872_c5_g1	5.72514800448222	5.4336695439496	6.8749970743244	5.46805665633482	5.44390926351211	5.86669167617548
Tpr_TRINITY_DN10963_c4_g3|Tdu_TRINITY_DN20679_c4_g1	8.04707609936959	8.17258340990533	7.59575244130935	8.21379246012876	7.88725715881433	7.74559985925811
Tpr_TRINITY_DN13075_c0_g1|Tdu_TRINITY_DN22030_c2_g2	8.83557199417587	8.3169733192405	8.08117926847959	8.57402902498792	8.12527624818633	8.66000565975538
Tpr_TRINITY_DN14986_c1_g2|Tdu_TRINITY_DN13113_c0_g1	6.90957257561965	6.96568316472179	6.13264828346129	7.12173190713999	6.77285778607725	6.58396146900076
Tpr_TRINITY_DN12235_c1_g6|Tdu_TRINITY_DN23881_c0_g2	5.61621363292906	6.05710619248539	5.1725410105848	4.35843216516032	5.21564027583899	5.02844274617209
Tpr_TRINITY_DN11163_c1_g1|Tdu_TRINITY_DN16838_c2_g3	4.46735024701458	5.2686102976791	4.94577014873778	4.35843216516032	5.44390926351211	5.53863747849127
Tpr_TRINITY_DN10410_c3_g2|Tdu_TRINITY_DN21485_c6_g1	4.33610571373632	3.92465589646174	3.09162101520124	4.63406660777375	4.73021344866875	-0.0159513731863652
Tpr_TRINITY_DN10473_c5_g1|Tdu_TRINITY_DN17133_c2_g1	7.08333964335636	6.20149610182056	6.46799689411097	6.13287246474519	6.80060277656015	6.17387318569365
Tpr_TRINITY_DN9872_c0_g1|Tdu_TRINITY_DN12895_c0_g1	5.96615610398602	5.35349919526561	5.73103129994477	0.110504651716737	5.70106710300924	6.21286731730952
Tpr_TRINITY_DN10817_c1_g6|Tdu_TRINITY_DN24474_c1_g2	6.13361284983758	6.33274063509882	6.21136025947533	3.81094436985783	5.75878260086552	6.21286731730952
Tpr_TRINITY_DN11238_c2_g1|Tdu_TRINITY_DN21038_c2_g1	6.97721129249501	6.52799692649775	7.23038508515709	5.46805665633482	6.62551607000206	7.06086422386447
Tpr_TRINITY_DN14448_c1_g3|Tdu_TRINITY_DN18546_c0_g1	3.40321990959486	4.31167901957099	5.22407131122488	3.81094436985783	4.47867468167279	4.3763660495924
Tpr_TRINITY_DN10908_c4_g5|Tdu_TRINITY_DN22118_c2_g6	6.78927834190194	5.08219717344822	6.7040642523445	5.60235774804641	7.22590861129282	6.52320743792167
Tpr_TRINITY_DN14803_c6_g3|Tdu_TRINITY_DN19861_c5_g2	7.71857535055874	7.34315725104415	7.385534733919	9.54304655210499	9.12253087144751	7.43525973864596
Tpr_TRINITY_DN13532_c5_g1|Tdu_TRINITY_DN19202_c2_g1	5.07307130790253	5.2686102976791	5.99109413924727	4.75436084149146	5.75878260086552	4.50761058287065
Tpr_TRINITY_DN12976_c2_g1|Tdu_TRINITY_DN24695_c0_g1	7.69198114054702	7.40412526833558	7.76186870386736	6.33932334221262	8.17911439981388	7.75883568641481
Tpr_TRINITY_DN9666_c0_g1|Tdu_TRINITY_DN20509_c1_g3	6.28363829384219	6.93846169598677	5.45727048751792	3.28042965315905	5.13075137825248	4.84202962194121
Tpr_TRINITY_DN13297_c2_g1|Tdu_TRINITY_DN16292_c0_g1	8.41546350534961	8.86446111454299	8.29506314279632	10.0456697013204	8.46573562596529	8.98686364242069
Tpr_TRINITY_DN15207_c0_g2|Tdu_TRINITY_DN23097_c2_g2	5.22919050981981	4.61653360109941	4.81744605176224	5.60235774804641	3.78679697703512	4.62790481658836
Tpr_TRINITY_DN14963_c0_g3|Tdu_TRINITY_DN17456_c0_g2	6.60199977370936	6.45303486881653	6.57109038707508	5.72521449583195	7.02887176423327	6.55390423514458
Tpr_TRINITY_DN11895_c0_g1|Tdu_TRINITY_DN23337_c0_g1	7.02060388800839	6.00557589184531	5.76622072840707	2.4324327466041	6.01709459645692	5.86669167617548
Tpr_TRINITY_DN12536_c3_g1|Tdu_TRINITY_DN18732_c4_g1	6.38673178680629	6.93846169598677	6.31004453433474	6.64966346282477	6.65621286722498	6.52320743792167
Tpr_TRINITY_DN11613_c1_g3|Tdu_TRINITY_DN16092_c0_g1	4.46735024701458	4.31167901957099	5.22407131122488	4.01739524732525	5.96900030825587	4.07151146806397
Tpr_TRINITY_DN11147_c6_g1|Tdu_TRINITY_DN23361_c4_g1	6.41952172192396	5.95213663288385	5.93034010816818	5.46805665633482	5.5782103552237	5.76540834033829
Tpr_TRINITY_DN12955_c0_g1|Tdu_TRINITY_DN20483_c1_g2	4.58764448073229	3.39414117976296	4.34537760744702	6.08778457521665	1.67131975961518	5.1133316437586
Tpr_TRINITY_DN15030_c1_g1|Tdu_TRINITY_DN18952_c1_g4	6.86265152823216	6.33274063509882	5.83412479290887	6.79700517889996	6.23610437839871	6.39343956295134
Tpr_TRINITY_DN14234_c2_g5|Tdu_TRINITY_DN18728_c1_g4	5.15324165658651	4.74777813437766	5.1725410105848	0.110504651716737	4.47867468167279	5.96132855031355
Tpr_TRINITY_DN12543_c1_g1|Tdu_TRINITY_DN16955_c5_g1	6.31882772230449	6.76337498942868	6.48921338002067	6.58623808268313	5.70106710300924	6.25083516750854
Tpr_TRINITY_DN11586_c2_g1|Tdu_TRINITY_DN24925_c4_g2	8.29693511645565	8.02511607824095	8.2209040321462	7.91140455163704	7.83455010848349	8.04474455850119
Tpr_TRINITY_DN11863_c1_g1|Tdu_TRINITY_DN14621_c0_g1	6.54370113314469	7.04439514073584	6.28599906036809	6.08778457521665	7.22590861129282	5.96132855031355
Tpr_TRINITY_DN10194_c0_g1|Tdu_TRINITY_DN19922_c1_g1	7.10365962773595	7.57294433255172	6.93807575694778	7.40512540060836	7.60205709717807	6.67054915399685
Tpr_TRINITY_DN12861_c0_g1|Tdu_TRINITY_DN22609_c1_g4	4.46735024701458	4.97910368048412	5.11910175162334	4.5028220744955	5.21564027583899	4.50761058287065
