FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
Tpr_TRINITY_DN4033_c0_g1|Tdu_TRINITY_DN17606_c4_g3,61,2,0,2,7,6,2,2,6,5
Tpr_TRINITY_DN15099_c2_g1|Tdu_TRINITY_DN19880_c1_g2,37,1,1,50,2,21,5,15,23,18
Tpr_TRINITY_DN11572_c4_g1|Tdu_TRINITY_DN18680_c1_g2,18,1,14,0,2,0,3,0,1,7
Tpr_TRINITY_DN11070_c2_g1|Tdu_TRINITY_DN18679_c0_g3,299,113,0,0,16,5,9,0,13,15
Tpr_TRINITY_DN13147_c4_g4|Tdu_TRINITY_DN19998_c2_g1,39,1,5,2,0,0,3,22,1,5
Tpr_TRINITY_DN15172_c2_g3|Tdu_TRINITY_DN22547_c4_g1,23,4,4,0,5,0,7,0,0,2
Tpr_TRINITY_DN14163_c3_g1|Tdu_TRINITY_DN19590_c0_g4,68,3,119,3,16,6,10,1,2,1
Tpr_TRINITY_DN5032_c0_g1|Tdu_TRINITY_DN11374_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN14623_c0_g3|Tdu_TRINITY_DN21734_c3_g4,111,7,1,0,8,1,4,0,20,4
Tpr_TRINITY_DN13313_c2_g11|Tdu_TRINITY_DN17059_c4_g2,45,3,0,80,0,6,0,1,6,7
Tpr_TRINITY_DN11787_c0_g1|Tdu_TRINITY_DN18867_c0_g1,158,50,179,2,13,0,14,19,2,2
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1,59,15,9,0,24,1,42,0,21,16
Tpr_TRINITY_DN12251_c1_g3|Tdu_TRINITY_DN20923_c1_g2,10,5,27,0,2,0,1,0,0,0
Tpr_TRINITY_DN12271_c0_g1|Tdu_TRINITY_DN23805_c0_g1,48,1,0,1,3,4,5,3,0,4
Tpr_TRINITY_DN13225_c1_g4|Tdu_TRINITY_DN22117_c2_g1,28,3,3,81,1,1,11,4,0,0
Tpr_TRINITY_DN14456_c0_g1|Tdu_TRINITY_DN18272_c4_g4,1,0,2,0,1,0,0,0,0,0
Tpr_TRINITY_DN10248_c5_g1|Tdu_TRINITY_DN18223_c3_g1,91,15,68,0,2,0,55,0,1,0
Tpr_TRINITY_DN13502_c4_g7|Tdu_TRINITY_DN24579_c0_g2,14,0,1,0,0,1,0,0,0,0
Tpr_TRINITY_DN13532_c5_g2|Tdu_TRINITY_DN17433_c0_g1,11,0,0,12,1,1,0,4,0,0
Tpr_TRINITY_DN10187_c2_g6|Tdu_TRINITY_DN20971_c8_g1,42,3,3,1,4,2,4,0,2,10
Tpr_TRINITY_DN19971_c0_g1|Tdu_TRINITY_DN31287_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN8303_c0_g1|Tdu_TRINITY_DN16034_c0_g1,36,5,1,0,3,0,5,0,6,4
Tpr_TRINITY_DN13700_c1_g3|Tdu_TRINITY_DN5114_c0_g1,6,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN13660_c2_g1|Tdu_TRINITY_DN19486_c2_g2,11,0,20,169,0,0,1,80,0,0
Tpr_TRINITY_DN12056_c4_g1|Tdu_TRINITY_DN21708_c3_g1,11,3,14,1,2,0,4,10,2,0
Tpr_TRINITY_DN15115_c0_g2|Tdu_TRINITY_DN22684_c1_g2,76,2,2,0,15,9,2,0,15,7
Tpr_TRINITY_DN12619_c0_g1|Tdu_TRINITY_DN22380_c3_g1,22,1,46,0,3,2,4,0,2,2
Tpr_TRINITY_DN10216_c4_g1|Tdu_TRINITY_DN22573_c1_g1,113,0,0,7,12,11,12,1,24,3
Tpr_TRINITY_DN14380_c1_g11|Tdu_TRINITY_DN22947_c0_g5,16,4,0,41,0,2,3,5,2,1
Tpr_TRINITY_DN13142_c6_g2|Tdu_TRINITY_DN25031_c3_g3,160,6,5,54,4,25,5,1,0,2
Tpr_TRINITY_DN8046_c0_g1|Tdu_TRINITY_DN12539_c0_g1,7,2,44,0,5,0,2,0,0,0
Tpr_TRINITY_DN10178_c0_g1|Tdu_TRINITY_DN16896_c1_g1,49,21,2,0,0,8,5,0,0,1
Tpr_TRINITY_DN12353_c4_g2|Tdu_TRINITY_DN22438_c1_g2,292,11,7,397,19,25,10,67,50,7
Tpr_TRINITY_DN12610_c3_g3|Tdu_TRINITY_DN19249_c1_g1,1,1,2,0,0,0,0,0,0,0
Tpr_TRINITY_DN10603_c5_g6|Tdu_TRINITY_DN18338_c3_g1,5,0,2,4,0,5,0,0,0,0
Tpr_TRINITY_DN12429_c1_g2|Tdu_TRINITY_DN21784_c3_g2,14,4,0,38,0,3,0,1,0,1
Tpr_TRINITY_DN13399_c1_g11|Tdu_TRINITY_DN20421_c0_g2,0,0,3,0,0,0,0,0,0,0
Tpr_TRINITY_DN14932_c0_g2|Tdu_TRINITY_DN21704_c6_g1,183,10,324,36,11,2,144,24,22,4
Tpr_TRINITY_DN10290_c1_g5|Tdu_TRINITY_DN23088_c1_g2,28,0,0,0,0,0,0,0,3,4
Tpr_TRINITY_DN15427_c0_g1|Tdu_TRINITY_DN20342_c1_g1,140,53,1,0,35,1,4,0,9,2
Tpr_TRINITY_DN15652_c2_g2|Tdu_TRINITY_DN19326_c5_g5,16,0,11,10,2,1,1,14,0,0
Tpr_TRINITY_DN13277_c0_g2|Tdu_TRINITY_DN14770_c0_g1,36,9,1,0,0,0,0,0,6,3
Tpr_TRINITY_DN12172_c2_g9|Tdu_TRINITY_DN13632_c0_g1,42,6,1,0,0,0,9,0,1,2
Tpr_TRINITY_DN10237_c6_g4|Tdu_TRINITY_DN20791_c2_g4,93,11,333,224,1,24,2,10,5,4
Tpr_TRINITY_DN10402_c2_g1|Tdu_TRINITY_DN22665_c0_g1,7,0,0,7,6,13,0,2,4,1
Tpr_TRINITY_DN14194_c1_g1|Tdu_TRINITY_DN24495_c2_g2,1,0,1,1,0,0,0,0,0,0
Tpr_TRINITY_DN16428_c0_g1|Tdu_TRINITY_DN11515_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN1450_c0_g1|Tdu_TRINITY_DN20003_c0_g1,6,0,0,0,5,0,0,0,0,0
Tpr_TRINITY_DN14398_c0_g2|Tdu_TRINITY_DN17389_c3_g3,12,3,5,15,0,7,0,0,0,2
Tpr_TRINITY_DN14658_c3_g7|Tdu_TRINITY_DN20012_c3_g1,22,3,0,4,8,0,5,0,0,0
Tpr_TRINITY_DN9916_c0_g1|Tdu_TRINITY_DN17297_c0_g1,7,1,31,1,33,1,25,2,1,0
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1,23,0,1,14,4,0,3,0,2,0
Tpr_TRINITY_DN11724_c1_g2|Tdu_TRINITY_DN21338_c2_g13,2,2,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN13550_c0_g1|Tdu_TRINITY_DN10834_c0_g2,2,0,2,4,1,0,1,0,0,0
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1,5,0,1,1,0,0,0,0,0,1
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2,385,97,178,252,15,11,19,304,6,5
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3,62,7,0,0,0,13,0,0,1,3
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2,24,9,2,3,1,2,1,0,0,1
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5,16,2,25,0,8,0,20,2,1,1
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1,7,0,5,0,7,0,0,0,0,0
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2,16,2,26,0,0,0,2,0,0,0
Tpr_TRINITY_DN6898_c0_g1|Tdu_TRINITY_DN23300_c5_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6,34,2,3,0,2,0,4,0,1,2
Tpr_TRINITY_DN7374_c0_g1|Tdu_TRINITY_DN16956_c0_g1,1,0,0,0,0,0,0,0,2,1
Tpr_TRINITY_DN10973_c0_g8|Tdu_TRINITY_DN17701_c3_g1,0,0,3,1,0,1,3,0,0,0
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4,13,7,1,0,1,2,1,0,0,0
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2,5,1,0,0,0,0,0,0,2,3
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1,334,35,5,0,2,56,19,267,1,10
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3,45,4,79,12,1,0,11,16,2,8
Tpr_TRINITY_DN8856_c0_g2|Tdu_TRINITY_DN31369_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3,788,137,227,202,59,49,245,9,15,5
Tpr_TRINITY_DN12777_c3_g7|Tdu_TRINITY_DN15942_c0_g1,5,0,11,0,0,0,0,0,0,0
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1,22,5,2,24,0,5,4,3,0,2
Tpr_TRINITY_DN5457_c0_g1|Tdu_TRINITY_DN13606_c0_g1,2,0,1,0,2,0,0,0,0,0
Tpr_TRINITY_DN13580_c5_g3|Tdu_TRINITY_DN23865_c0_g1,1,1,0,2,0,0,0,0,0,0
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3,8,2,17,0,5,0,0,0,0,0
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6,162,46,45,0,17,0,12,0,2,2
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1,36,1,9,0,9,0,2,0,0,3
Tpr_TRINITY_DN10832_c8_g3|Tdu_TRINITY_DN14158_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1,33,0,57,0,8,0,7,0,13,2
Tpr_TRINITY_DN12901_c5_g2|Tdu_TRINITY_DN16338_c0_g1,3,0,8,0,1,1,0,0,0,0
Tpr_TRINITY_DN14945_c4_g4|Tdu_TRINITY_DN17045_c0_g1,2,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1,702,122,2,742,148,63,35,233,130,51
Tpr_TRINITY_DN16445_c0_g1|Tdu_TRINITY_DN14128_c0_g1,1,0,0,0,0,0,0,0,0,2
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1,107,25,12,59,7,8,21,61,13,11
Tpr_TRINITY_DN39224_c0_g1|Tdu_TRINITY_DN12511_c0_g1,0,0,1,0,0,0,0,0,0,0
