logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN14623_c0_g3|Tdu_TRINITY_DN21734_c3_g4	6.31669008097087	6.78185317261437	18.7841761902715	3.14471540116872e-09	4.81553307231278e-09	11.8930083767204
Tpr_TRINITY_DN13313_c2_g11|Tdu_TRINITY_DN17059_c4_g2	6.01236999777132	6.00681041508773	25.0076738266454	1.81345883964265e-10	3.6712417231905e-10	14.7240129852589
Tpr_TRINITY_DN11787_c0_g1|Tdu_TRINITY_DN18867_c0_g1	7.70713997518312	7.75879407291039	49.7536200901033	1.75589033283259e-13	1.45646291206311e-12	21.1572089616786
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1	6.63991804097536	6.84783867980798	45.5096494258567	4.33197968955723e-13	2.65445447593113e-12	20.1854620253857
Tpr_TRINITY_DN12251_c1_g3|Tdu_TRINITY_DN20923_c1_g2	4.3991130468724	4.31985556617548	16.7812221226051	9.5782911567902e-09	1.34548990137678e-08	10.7734557973405
Tpr_TRINITY_DN12271_c0_g1|Tdu_TRINITY_DN23805_c0_g1	5.98616211833002	5.68623753317579	24.2063987119942	2.51284484665852e-10	4.88974490903638e-10	14.4095918353995
Tpr_TRINITY_DN13225_c1_g4|Tdu_TRINITY_DN22117_c2_g1	5.45057295494324	5.27153967281899	30.1352071975862	2.78501602569364e-11	7.23400697606499e-11	16.3628106506089
Tpr_TRINITY_DN10248_c5_g1|Tdu_TRINITY_DN18223_c3_g1	6.61357183117314	6.6849639853599	43.6540693520558	6.60227441438836e-13	3.58058438659966e-12	19.8387025503766
Tpr_TRINITY_DN13502_c4_g7|Tdu_TRINITY_DN24579_c0_g2	3.7751063547395	3.74223368875021	12.4201919020873	1.79046389306848e-07	2.14283958315463e-07	7.89982619217599
Tpr_TRINITY_DN13532_c5_g2|Tdu_TRINITY_DN17433_c0_g1	2.91605649131857	3.27744289116289	6.57294485356278	5.80957486280039e-05	6.03608807960129e-05	2.19898452706837
Tpr_TRINITY_DN10187_c2_g6|Tdu_TRINITY_DN20971_c8_g1	5.81544436088198	6.02761931364177	31.4450743151692	1.81437959153292e-11	5.06020121824951e-11	16.8223542661126
Tpr_TRINITY_DN8303_c0_g1|Tdu_TRINITY_DN16034_c0_g1	5.8712374702236	5.81523553289921	31.7488120278759	1.64687844977419e-11	4.66111928215906e-11	16.9200765318605
Tpr_TRINITY_DN13700_c1_g3|Tdu_TRINITY_DN5114_c0_g1	4.85609206944514	4.10519095644442	17.5624374689725	6.11600178254157e-09	8.86295398333621e-09	11.2440165269084
Tpr_TRINITY_DN13660_c2_g1|Tdu_TRINITY_DN19486_c2_g2	3.85413045142022	3.78736376995495	12.258099322604	2.03072750977557e-07	2.41955813367644e-07	7.7809498070779
Tpr_TRINITY_DN12056_c4_g1|Tdu_TRINITY_DN21708_c3_g1	4.34867757777341	4.56500668898097	13.3162102094815	9.15526920656629e-08	1.12767835236284e-07	8.5667749698412
Tpr_TRINITY_DN15115_c0_g2|Tdu_TRINITY_DN22684_c1_g2	7.02278154127356	6.88975920456574	44.4962056095511	5.44128122540725e-13	3.11506576407144e-12	20.0979338473829
Tpr_TRINITY_DN12619_c0_g1|Tdu_TRINITY_DN22380_c3_g1	5.01352975256687	5.19580945161247	23.4273902963263	3.48586794755935e-10	6.515997857696e-10	13.9882828466542
Tpr_TRINITY_DN10216_c4_g1|Tdu_TRINITY_DN22573_c1_g1	7.26152956798384	7.40419896916722	31.5301350517479	1.76566160217226e-11	4.93806545014775e-11	17.0269704494779
Tpr_TRINITY_DN14380_c1_g11|Tdu_TRINITY_DN22947_c0_g5	5.38581299585973	5.08760994081189	19.7184815628457	1.94285277439441e-09	3.09260212411542e-09	12.3879237500175
Tpr_TRINITY_DN13142_c6_g2|Tdu_TRINITY_DN25031_c3_g3	7.13230457936232	7.18838330995549	44.0257279068894	6.05939482439661e-13	3.37062849135307e-12	20.0321342338459
Tpr_TRINITY_DN8046_c0_g1|Tdu_TRINITY_DN12539_c0_g1	3.85717359264176	3.74435353146585	13.2323640409224	9.73132830106424e-08	1.19511954072043e-07	8.50276952058282
Tpr_TRINITY_DN10178_c0_g1|Tdu_TRINITY_DN16896_c1_g1	6.45200772735694	6.48895798414789	37.8085275734742	2.8255072184103e-12	1.104099669115e-11	18.5940902465296
Tpr_TRINITY_DN12353_c4_g2|Tdu_TRINITY_DN22438_c1_g2	8.12685064743867	8.33700061993888	56.5866968214695	4.76391487158544e-14	6.5207100998271e-13	22.2601808293183
Tpr_TRINITY_DN10603_c5_g6|Tdu_TRINITY_DN18338_c3_g1	4.07664626200133	3.53008435046076	15.9008848823404	1.62655839214503e-08	2.2060576366918e-08	10.2332495160316
Tpr_TRINITY_DN12429_c1_g2|Tdu_TRINITY_DN21784_c3_g2	3.37376653232304	3.78456552997302	10.4282184030958	9.40217471894514e-07	1.05652624573633e-06	6.27024859373171
Tpr_TRINITY_DN14932_c0_g2|Tdu_TRINITY_DN21704_c6_g1	7.22161908334737	7.4834850560561	46.9265543800206	3.1758198190859e-13	2.13881198731218e-12	20.5803433814309
Tpr_TRINITY_DN10290_c1_g5|Tdu_TRINITY_DN23088_c1_g2	4.50252103345811	4.77794140063559	17.6504996713472	5.82129817407014e-09	8.46034293426646e-09	11.2713744104465
Tpr_TRINITY_DN15427_c0_g1|Tdu_TRINITY_DN20342_c1_g1	7.87194873483428	7.84288447452701	59.0445480110832	3.09519050600694e-14	5.23466925832215e-13	22.5360131417187
Tpr_TRINITY_DN15652_c2_g2|Tdu_TRINITY_DN19326_c5_g5	5.67856226599371	4.91914508166888	32.1622376136002	1.44555305381686e-11	4.18131303449874e-11	17.0014651244041
Tpr_TRINITY_DN13277_c0_g2|Tdu_TRINITY_DN14770_c0_g1	4.47886230388763	4.83694601942204	13.9188054380297	5.96383473627416e-08	7.50132012226047e-08	8.99213813607662
Tpr_TRINITY_DN12172_c2_g9|Tdu_TRINITY_DN13632_c0_g1	5.32154414806725	5.59839061539013	29.6796440262233	3.24649735126947e-11	8.24055546029506e-11	16.1935083128472
Tpr_TRINITY_DN10237_c6_g4|Tdu_TRINITY_DN20791_c2_g4	7.27671370795737	7.25413065754398	58.0616535049962	3.66971131749073e-14	5.69219725864953e-13	22.2556271711653
Tpr_TRINITY_DN10402_c2_g1|Tdu_TRINITY_DN22665_c0_g1	6.46791591584599	6.09458582247756	32.7546859420343	1.2025955945728e-11	3.58721430422775e-11	17.3125037487341
Tpr_TRINITY_DN1450_c0_g1|Tdu_TRINITY_DN20003_c0_g1	2.33646711412305	3.27114416073855	2.60063253347847	0.0261289367363912	0.0263523452235123	-3.76678875844097
Tpr_TRINITY_DN14398_c0_g2|Tdu_TRINITY_DN17389_c3_g3	4.21386902803329	4.30070911984845	13.7328357783863	6.79487404260887e-08	8.48982305836826e-08	8.86328628449892
Tpr_TRINITY_DN14658_c3_g7|Tdu_TRINITY_DN20012_c3_g1	3.57880202353408	3.95278117249726	9.37414927541863	2.52976669475793e-06	2.76184274651604e-06	5.28429959461985
Tpr_TRINITY_DN9916_c0_g1|Tdu_TRINITY_DN17297_c0_g1	4.83628075865074	5.08378088094472	23.3404994986326	3.61783164441472e-10	6.73286023662425e-10	13.9229566188787
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	4.30673056250362	5.06357861644987	8.59613827675353	5.57597946160118e-06	5.9832683961877e-06	4.34725672365732
Tpr_TRINITY_DN13550_c0_g1|Tdu_TRINITY_DN10834_c0_g2	4.95574534019588	3.76941157348299	24.4662156979844	2.25808658618496e-10	4.44469018596063e-10	14.3745806295694
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1	4.50726254219834	3.9410206742226	14.9883215268048	2.90073830362973e-08	3.80052628771873e-08	9.70727865683105
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	8.2198204132487	8.54738447052227	54.5425112965539	6.91811671253803e-14	8.19648658068945e-13	21.9822577322867
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3	6.59102512835323	6.62130205717705	43.6741274860995	6.57165017830877e-13	3.56638742085349e-12	19.8390425682456
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2	4.33728441430642	4.60834208053239	14.956497922238	2.96157331490586e-08	3.87453589281681e-08	9.68434535690842
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5	4.18808312929501	4.58325319841167	13.7305855428502	6.80567488317549e-08	8.50020526906736e-08	8.86048886540639
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1	2.03959963548434	3.19184657991549	2.8196652891376	0.0178925083377069	0.0180591178277019	-3.50158158937006
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2	4.26551952988468	4.42646545765464	17.447640691355	6.52497966587437e-09	9.3978922427686e-09	11.1304922773365
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6	6.5470205251268	5.9714211627379	41.3785760958827	1.13482758334013e-12	5.39564436631368e-12	19.375875771009
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4	5.49824891358332	5.19657320843914	21.1402930711201	9.71948981543205e-10	1.64403264043822e-09	13.0707975411411
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2	3.85323847398678	3.64228847705784	12.0743419603316	2.34652621646868e-07	2.7756211152183e-07	7.6374548892231
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	7.68268967813987	8.22896084340661	51.6325063792877	1.20604304252533e-13	1.14345995793093e-12	21.4546552515852
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3	5.92956013384647	5.8907981027698	30.7726458759663	2.25576278304522e-11	6.07221549041472e-11	16.6538520749242
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3	9.98651963416041	9.94004987534822	80.5727592068279	1.31928409478346e-15	1.96520621027285e-13	24.8905426967928
Tpr_TRINITY_DN12777_c3_g7|Tdu_TRINITY_DN15942_c0_g1	3.42375058826937	3.41730626453552	8.97756445426476	3.7591286233387e-06	4.0641556392775e-06	4.89184470445353
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	4.01163190820298	4.63642102264606	13.7244856520085	6.83504811354364e-08	8.53305752410916e-08	8.85648718038802
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3	3.85386170595768	4.09603639238939	13.9757127783312	5.73226265505458e-08	7.22364159563123e-08	9.01150265764562
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	7.2545549648205	7.64125238482793	53.974909559224	7.69215097030864e-14	8.66555378270304e-13	21.7044580867052
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1	5.59517136833693	5.83768068052258	24.3250885544372	2.39275436298689e-10	4.68561590466745e-10	14.4250892236823
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1	6.2521350929602	6.0881494278869	41.6954325636272	1.05055163711367e-12	5.08231283551795e-12	19.3560176264227
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1	10.7609152241642	10.4134088595153	82.5230179405957	1.03478120609805e-15	1.9525155332212e-13	25.0196691231769
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	6.40147768286782	6.89753609743857	44.5355386959113	5.39283069099621e-13	3.09855981178228e-12	19.9332819383014
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1	3.30907027659494	4.20705855157686	6.95746854045295	3.58981874753881e-05	3.74579630206957e-05	2.59854318382908
Tpr_TRINITY_DN15525_c1_g1|Tdu_TRINITY_DN21784_c0_g1	8.13373888145488	8.03413124172203	55.6824734744365	5.60923629526085e-14	7.21020582119988e-13	22.1352472921072
