Tdu4	Tdu5	Tdu6	Tpr1	Tpr2	Tpr3	Tms1	Tms2	Tms3
Tpr_TRINITY_DN12009_c6_g1|Tdu_TRINITY_DN20478_c7_g6	4.29600914510772	5.83345092760724	5.51673935027222	5.06519722741675	5.57313794284771	5.18437313907593	5.53332112768607	5.6825604939668	5.77652715014998
Tpr_TRINITY_DN10309_c4_g2|Tdu_TRINITY_DN24534_c3_g2	6.01221617910713	5.83345092760724	6.20087725608421	6.5946646155462	6.24989291948835	6.11186063929156	6.42640592376956	6.56574682898405	6.801764441649
Tpr_TRINITY_DN12076_c6_g2|Tdu_TRINITY_DN16810_c7_g1	5.31647324766744	5.09648533344103	7.59175270468907	5.359644585882	5.59404693261069	5.39459084646628	4.87280759395774	5.40016076326608	5.03956155598377
Tpr_TRINITY_DN12803_c4_g1|Tdu_TRINITY_DN17922_c0_g1	6.86021308566208	5.66208250929526	6.78919876889529	6.45621784557706	6.88024732302352	6.67181913388282	6.39434471453726	6.56574682898405	6.48607728673579
Tpr_TRINITY_DN14784_c4_g5|Tdu_TRINITY_DN19827_c1_g1	5.47050687633986	5.40682545405318	5.23083047818584	4.381670892212	4.20302631445038	4.36992879223201	5.20401350243311	5.80541724175233	5.7421756453592
Tpr_TRINITY_DN10785_c3_g1|Tdu_TRINITY_DN17180_c7_g1	5.60966962401148	5.98660771566866	7.42038428637709	6.20764149243695	6.14044177707236	6.35743784804881	5.59103662554236	6.02359741180187	5.38950402704073
Tpr_TRINITY_DN14866_c3_g1|Tdu_TRINITY_DN17133_c2_g3	6.58457864304865	6.97095445135717	6.55670575758987	6.83712265993675	7.07873220487337	6.89565208957849	6.10843584245088	6.63365089348586	6.16155208036238
Tpr_TRINITY_DN13342_c5_g7|Tdu_TRINITY_DN18838_c0_g1	6.32659746494114	6.08683516340731	4.59559477098346	3.72959419563231	4.8149558627718	5.66169491660912	5.8012543329327	9.27019218146394	6.71586436824335
Tpr_TRINITY_DN10767_c2_g4|Tdu_TRINITY_DN19975_c0_g1	3.07361672377127	3.51152283271987	3.9952022296927	3.42473961410389	3.42930217027406	3.21238751524553	5.41046437990054	5.6825604939668	5.90629502512031
Tpr_TRINITY_DN12534_c4_g1|Tdu_TRINITY_DN21121_c9_g1	6.40513086748783	6.04757573296008	5.75525143697195	6.95932859230992	6.65003154238786	6.82483075238879	6.45777009467889	6.87720792482035	6.98918803346865
Tpr_TRINITY_DN12211_c2_g3|Tdu_TRINITY_DN19672_c2_g6	2.86716584630385	4.0771200085741	3.56456787536284	4.19525776798112	4.20302631445038	5.00380089343411	4.96300540292932	4.27817023888747	3.45459905526262
Tpr_TRINITY_DN15229_c3_g3|Tdu_TRINITY_DN24638_c3_g2	4.78143597227796	6.02753797972354	5.30779246000073	4.76354152755565	5.34547057947058	5.53431561013289	7.07848262034925	6.79062023982425	5.63392275470718
Tpr_TRINITY_DN13522_c5_g3|Tdu_TRINITY_DN17953_c0_g1	3.81058231793748	2.03759164438746	2.50043753794312	4.82912986918322	5.04496146821813	4.72140116273338	4.56246747334559	2.51263549252449	4.98184605812749
Tpr_TRINITY_DN13725_c4_g2|Tdu_TRINITY_DN17579_c2_g2	6.0615438914707	6.36751253002836	6.44188535558801	6.88417123274119	7.01038123650798	6.5006324838766	6.97389371907205	7.30964847036063	6.92937863823335
Tpr_TRINITY_DN13175_c1_g2|Tdu_TRINITY_DN22804_c4_g2	4.29600914510772	4.54009198491665	3.12846876055616	0.922239273574705	1.64503086132949	2.31930271916204	4.16653879701445	4.27817023888747	2.82656783264957
Tpr_TRINITY_DN13345_c0_g3|Tdu_TRINITY_DN24989_c5_g1	7.54610449523402	6.75640989184341	7.48808914551548	7.27391471185612	6.58884802593637	7.14857241764808	8.14261295776897	7.62533562527385	7.91016803426751
Tpr_TRINITY_DN10060_c0_g1|Tdu_TRINITY_DN15363_c0_g1	4.21112024752121	4.64902635646981	4.87389593347057	4.09216427501702	4.62485297939186	4.6412308140494	4.44217323962788	4.58302482041589	4.85898931034195
Tpr_TRINITY_DN10581_c2_g4|Tdu_TRINITY_DN20467_c1_g4	5.57611706430046	5.20751664582977	4.87389593347057	5.44580122963172	4.88449679602488	5.70177235598445	6.22239203174797	6.38053195651714	6.4651682969728
Tpr_TRINITY_DN13893_c1_g1|Tdu_TRINITY_DN24020_c5_g1	7.46593414655003	7.75945034616346	7.41169332611304	6.70359898709936	7.17207338612147	7.05884225699207	7.77036032498692	7.5394355518682	8.09165006713223
Tpr_TRINITY_DN7995_c0_g1|Tdu_TRINITY_DN19615_c3_g1	5.27525058494092	5.6091336293463	5.72750644648904	4.6226789917158	4.91804935573591	5.00380089343411	4.56246747334559	5.40016076326608	5.20002622817702
Tpr_TRINITY_DN13139_c0_g2|Tdu_TRINITY_DN19945_c2_g2	4.83915147013425	3.62255414510862	4.71343126127732	0.922239273574705	2.99866781594419	-0.488052202895566	4.77659227869844	2.51263549252449	5.51688333351696
Tpr_TRINITY_DN14465_c2_g2|Tdu_TRINITY_DN25523_c4_g1	5.67452076836145	5.6091336293463	6.22091500932076	6.13169263920365	6.20981548011302	6.11186063929156	6.71302714992097	5.91862785220033	6.54704530402721
Tpr_TRINITY_DN13578_c1_g1|Tdu_TRINITY_DN24019_c3_g3	5.0493691775246	5.55416717012837	5.30779246000073	5.26801411041644	5.57313794284771	5.39459084646628	7.01664336653139	6.93217438403827	6.50668756641107
Tpr_TRINITY_DN15766_c2_g7|Tdu_TRINITY_DN20238_c4_g4	3.69028808421977	5.01741376244983	3.56456787536284	4.09216427501702	4.77888660806428	2.97137941574173	4.0060741248212	1.77566989835828	4.22511720913985
Tpr_TRINITY_DN11093_c2_g1|Tdu_TRINITY_DN17903_c4_g1	6.36639847299912	6.36751253002836	6.02969060607799	6.61340117812779	6.18246499196806	5.85179779998906	5.59103662554236	5.54825940225521	5.77652715014998
Tpr_TRINITY_DN12536_c2_g1|Tdu_TRINITY_DN21839_c1_g1	3.92161363032622	4.84494656644507	3.8989869144334	4.381670892212	4.62485297939186	4.36992879223201	4.31092870634962	5.0486883927647	3.75945363679104
Tpr_TRINITY_DN10316_c2_g2|Tdu_TRINITY_DN24436_c1_g1	8.1973932644097	7.89833377919209	7.93278962252413	7.70796417966077	7.84361232139487	7.78341082500881	7.33646379845676	7.78316443490521	7.88677246685549
Tpr_TRINITY_DN11160_c0_g1|Tdu_TRINITY_DN22230_c7_g1	4.3761794937917	5.96569872590568	6.00679020396791	5.64105752103065	5.841428074133	6.22619331477056	5.41046437990054	6.60009833377483	5.51688333351696
Tpr_TRINITY_DN15546_c12_g1|Tdu_TRINITY_DN23300_c4_g1	4.52427813278084	3.72564763807272	3.43332334208458	2.50720177429586	3.60438887683215	1.8338758919918	4.77659227869844	4.43863491108071	4.65253843287453
Tpr_TRINITY_DN14621_c1_g1|Tdu_TRINITY_DN19122_c1_g7	4.12092243854963	4.1530688618074	2.94789651491434	4.381670892212	3.96695895621686	4.15580398687916	4.56246747334559	5.144903708024	4.65253843287453
Tpr_TRINITY_DN13306_c1_g1|Tdu_TRINITY_DN18532_c3_g2	4.9996161423275	6.46012368021323	5.69921740205762	7.04463590493443	7.15106289282893	6.47773208176652	5.84934862113375	5.86313273960862	5.90629502512031
Tpr_TRINITY_DN10867_c6_g1|Tdu_TRINITY_DN19056_c3_g1	6.78877794761913	5.76248440625309	5.91137063888923	5.52710133173357	5.1893513775533	5.39459084646628	6.76410133451524	6.63365089348586	6.48607728673579
Tpr_TRINITY_DN14416_c0_g4|Tdu_TRINITY_DN19856_c1_g1	8.74604206574277	8.24053170305774	8.72575453972745	7.21379371941855	6.97893159788293	7.48349135105521	7.0985203735858	6.63365089348586	6.69805309212689
Tpr_TRINITY_DN13119_c2_g5|Tdu_TRINITY_DN24455_c1_g2	5.0493691775246	4.0771200085741	5.26982460980171	4.46655978979851	4.49747367291563	4.6412308140494	5.84934862113375	5.61697215233923	5.7421756453592
Tpr_TRINITY_DN11393_c1_g3|Tdu_TRINITY_DN20691_c3_g1	5.7365817364937	5.24270607429207	5.41604535065275	5.48702389235823	5.48633311531043	5.18437313907593	5.8012543329327	5.47610961649938	5.55696077289229
Tpr_TRINITY_DN12286_c5_g2|Tdu_TRINITY_DN21070_c1_g4	3.07361672377127	3.39122859900216	2.21093092074814	3.24416736846207	3.1189620496619	3.90426521988319	4.87280759395774	3.89114711577822	4.12202371617575
Tpr_TRINITY_DN13438_c1_g1|Tdu_TRINITY_DN18960_c1_g1	7.96438765401652	7.81895135791212	8.18311297660837	7.90333081102464	7.82161959305282	8.06269458248768	7.30231557604492	7.64191850946946	6.78498872889817
Tpr_TRINITY_DN10985_c2_g1|Tdu_TRINITY_DN21901_c9_g1	5.54176555950968	5.34340007391155	5.41604535065275	6.27979127819279	6.7651247068198	6.30636366345454	5.59103662554236	5.47610961649938	5.84286964497868
Tpr_TRINITY_DN14295_c0_g4|Tdu_TRINITY_DN20219_c2_g6	6.10924063350199	5.78652988021974	5.23083047818584	6.77190500049027	6.62992396893928	6.38231251668784	5.34487603827296	5.6825604939668	5.38950402704073
Tpr_TRINITY_DN10999_c1_g2|Tdu_TRINITY_DN25467_c5_g1	3.25418896941309	3.82186295333203	2.21093092074814	4.09216427501702	4.08981570400239	4.36992879223201	5.27616328818895	4.83456358741185	5.09505666857548
Tpr_TRINITY_DN10306_c3_g3|Tdu_TRINITY_DN24283_c1_g1	5.35655068704277	3.82186295333203	5.51673935027222	4.29147308324042	4.30799587405192	3.21238751524553	3.61905100171196	4.43863491108071	3.2740268096208
Tpr_TRINITY_DN13274_c2_g1|Tdu_TRINITY_DN23634_c1_g5	7.40990011163571	7.42608735621381	7.16512723113501	7.45101893890274	7.49469658824506	7.64637411732536	6.92983853899412	7.55702961188294	7.14192327361345
Tpr_TRINITY_DN14325_c1_g1|Tdu_TRINITY_DN16283_c0_g1	7.35160147107104	7.28973140911796	7.48808914551548	7.8411025108493	7.70632704059837	8.07800183527553	7.1947356888451	8.00448858885416	7.62923105938246
Tpr_TRINITY_DN11050_c0_g10|Tdu_TRINITY_DN16935_c0_g1	4.94808584168741	4.70055665710989	4.92364896866767	4.69482877747163	5.07501870207431	5.00380089343411	4.77659227869844	4.58302482041589	3.61506372745586
Tpr_TRINITY_DN15931_c0_g1|Tdu_TRINITY_DN15474_c1_g1	4.21112024752121	4.22521864756323	4.87389593347057	4.69482877747163	4.35774890924902	4.03550975316145	4.31092870634962	5.61697215233923	4.22511720913985
Tpr_TRINITY_DN12558_c11_g1|Tdu_TRINITY_DN21547_c1_g3	4.94808584168741	4.42225549462279	5.69921740205762	4.381670892212	5.04496146821813	4.2668352992679	4.56246747334559	4.83456358741185	5.03956155598377
Tpr_TRINITY_DN13083_c0_g7|Tdu_TRINITY_DN12389_c0_g1	5.23281531862053	5.20751664582977	5.54880055950452	5.31455669635347	5.73249370257983	5.06653664878207	4.96300540292932	4.09759799324565	5.09505666857548
Tpr_TRINITY_DN11647_c2_g3|Tdu_TRINITY_DN16486_c0_g1	6.15541081493492	5.73803136252855	5.01828584280574	5.67712677573817	5.46379054665935	4.79735001596668	4.96300540292932	4.09759799324565	4.98184605812749
Tpr_TRINITY_DN10727_c8_g1|Tdu_TRINITY_DN18600_c10_g1	6.66657201524596	6.64245370254632	6.42471021177988	6.63189752174518	6.51402484917948	6.67181913388282	7.68016251601534	7.24598983313832	7.4385985765689
Tpr_TRINITY_DN4251_c0_g1|Tdu_TRINITY_DN18667_c6_g1	6.13251041282484	5.17144739112225	4.97174325686871	5.00970211482504	5.26952172623729	5.00380089343411	5.98470047402864	5.6825604939668	5.43322540447005
Tpr_TRINITY_DN12327_c1_g6|Tdu_TRINITY_DN21898_c1_g1	3.41465364160634	3.39122859900216	3.8989869144334	3.42473961410389	4.20302631445038	4.2668352992679	5.12806464919981	4.27817023888747	4.010992403787
Tpr_TRINITY_DN14450_c2_g2|Tdu_TRINITY_DN7286_c0_g1	4.29600914510772	6.00721799534394	3.28893343274941	5.06519722741675	4.14753120185868	5.12665764121964	5.75150129773561	6.02359741180187	4.65253843287453
Tpr_TRINITY_DN15520_c1_g1|Tdu_TRINITY_DN21929_c4_g6	4.94808584168741	3.72564763807272	4.08540003866428	4.69482877747163	4.20302631445038	4.36992879223201	4.56246747334559	5.23510151699558	5.09505666857548
Tpr_TRINITY_DN11852_c4_g5|Tdu_TRINITY_DN21501_c4_g2	6.08558936543735	5.68784560536034	5.45039685544353	4.46655978979851	5.01426467099521	5.23986825166763	5.41046437990054	6.2992318544153	5.81007970986101
Tpr_TRINITY_DN12674_c1_g3|Tdu_TRINITY_DN24907_c0_g2	0.751688628883911	3.62255414510862	0.625968420026981	5.81301020381995	3.1189620496619	3.75987531054802	3.37804290220816	3.36063239907944	4.22511720913985
Tpr_TRINITY_DN11435_c0_g4|Tdu_TRINITY_DN22888_c3_g2	4.78143597227796	4.70055665710989	5.34478666748293	4.29147308324042	3.76050807874943	3.75987531054802	5.94097909659932	6.90495291530325	5.63392275470718
Tpr_TRINITY_DN12473_c4_g4|Tdu_TRINITY_DN24317_c1_g1	7.58035405718693	7.68465026620053	7.84513694048914	7.64561580299296	7.48353448195776	7.71651894135364	7.75781507166781	8.06722434420213	7.55201155692056
Tpr_TRINITY_DN10403_c0_g4|Tdu_TRINITY_DN22576_c3_g2	6.63433167824575	5.73803136252855	6.07442892084327	6.23209453616149	6.3016543471781	6.43081103437903	6.88439556823295	7.01088636005231	6.71586436824335
Tpr_TRINITY_DN12945_c1_g7|Tdu_TRINITY_DN23408_c0_g3	3.07361672377127	4.1530688618074	3.12846876055616	4.6226789917158	6.14044177707236	5.81572854528154	5.75150129773561	4.27817023888747	4.98184605812749
Tpr_TRINITY_DN10511_c5_g5|Tdu_TRINITY_DN21074_c6_g1	5.27525058494092	5.49702326302476	5.67036253938543	4.95198661696876	5.44089014454927	5.23986825166763	5.89589120707078	5.86313273960862	5.90629502512031
Tpr_TRINITY_DN11741_c2_g2|Tdu_TRINITY_DN23117_c3_g1	5.50657613104738	5.6091336293463	5.06337373233428	5.81301020381995	5.34547057947058	5.12665764121964	6.36155477941959	5.80541724175233	6.18731517642747
Tpr_TRINITY_DN14049_c1_g1|Tdu_TRINITY_DN17498_c6_g1	4.12092243854963	3.82186295333203	4.17028893625079	5.11863648637821	5.1893513775533	5.39459084646628	3.61905100171196	5.40016076326608	2.53706121545459
Tpr_TRINITY_DN11043_c0_g4|Tdu_TRINITY_DN22374_c0_g1	4.89464658272595	2.77455723855367	3.79589342146929	5.11863648637821	3.1189620496619	4.15580398687916	3.37804290220816	4.71426935369414	5.93699182234323
Tpr_TRINITY_DN13612_c2_g5|Tdu_TRINITY_DN24166_c4_g6	7.43818915606713	7.28973140911796	7.43761070048768	7.87255214947435	7.40879651483941	7.21930692918532	7.43431112185491	7.22413039917458	7.30377415301485
Tpr_TRINITY_DN10532_c3_g1|Tdu_TRINITY_DN14270_c0_g1	1.97408105022036	4.0771200085741	1.84836084136343	3.24416736846207	5.32059591083156	4.03550975316145	1.50357378429202	4.71426935369414	3.89069817006929
Tpr_TRINITY_DN10325_c0_g2|Tdu_TRINITY_DN21270_c3_g1	6.81777781934168	4.84494656644507	4.65571576342103	4.381670892212	4.35774890924902	4.93821255180653	5.89589120707078	5.54825940225521	6.28599945128687
Tpr_TRINITY_DN12900_c0_g7|Tdu_TRINITY_DN18852_c4_g1	7.0059299162597	6.58876583165233	7.88962885973516	7.15105796407059	7.40879651483941	7.32572898832147	6.45777009467889	6.38053195651714	5.81007970986101
Tpr_TRINITY_DN13232_c1_g2|Tdu_TRINITY_DN23442_c6_g1	2.86716584630385	2.77455723855367	3.8989869144334	1.65920486774091	3.90137061458928	4.2668352992679	4.87280759395774	4.43863491108071	4.57658957964123
Tpr_TRINITY_DN11965_c2_g4|Tdu_TRINITY_DN22893_c1_g1	5.47050687633986	5.58191216061127	5.95986915658042	5.11863648637821	4.91804935573591	4.6412308140494	5.20401350243311	5.54825940225521	4.72468821863036
Tpr_TRINITY_DN12662_c4_g1|Tdu_TRINITY_DN24194_c1_g2	7.419391560613	7.48605214520376	7.18566416213771	7.3540850605401	7.39694679696167	7.28673485670561	7.30231557604492	7.28873948059765	6.95959325128036
Tpr_TRINITY_DN9606_c0_g1|Tdu_TRINITY_DN17116_c1_g1	7.21657467761332	6.38336648122919	6.20087725608421	6.370699774391	5.94271140997018	6.75035253642951	6.68679560834779	5.61697215233923	6.10860320041342
Tpr_TRINITY_DN11070_c1_g2|Tdu_TRINITY_DN49374_c0_g1	3.81058231793748	4.1530688618074	4.5328590156355	5.00970211482504	5.10446247996679	3.90426521988319	4.44217323962788	5.144903708024	4.12202371617575
Tpr_TRINITY_DN10309_c2_g2|Tdu_TRINITY_DN20645_c3_g6	6.6824259664468	8.70213769292937	6.52482169657008	7.12517933224498	6.72777129233743	6.69185688711937	6.68679560834779	7.30964847036063	7.03247213119745
Tpr_TRINITY_DN13122_c0_g1|Tdu_TRINITY_DN22218_c2_g1	5.82493761091455	6.19858352105977	5.72750644648904	5.359644585882	6.23665709233166	6.75035253642951	5.8012543329327	5.23510151699558	4.92172506568991
Tpr_TRINITY_DN11202_c4_g1|Tdu_TRINITY_DN23291_c3_g2	6.7441549561985	6.5471467424506	6.45885843419172	7.44056458126557	8.06194564784901	8.13033329936304	7.30231557604492	8.07945064653539	7.33867976796305
Tpr_TRINITY_DN10351_c7_g8|Tdu_TRINITY_DN21648_c9_g1	6.90143574838859	6.78055597917511	7.27462559606553	6.80488232293655	6.93863023315836	7.47194972917251	7.15701602289594	8.1622509515879	6.83474176409527
Tpr_TRINITY_DN11681_c2_g1|Tdu_TRINITY_DN23028_c5_g5	6.03709084774616	5.13445318364005	6.45885843419172	6.80488232293655	6.41174379888975	6.45446230244367	6.71302714992097	5.86313273960862	6.1353205387892
Tpr_TRINITY_DN15400_c3_g3|Tdu_TRINITY_DN25277_c5_g1	5.79608274824236	6.02753797972354	6.02969060607799	5.56609546334943	5.65501494990211	6.05110660821247	6.36155477941959	6.21307521066558	6.62452405670493
Tpr_TRINITY_DN13726_c6_g1|Tdu_TRINITY_DN20553_c7_g1	5.31647324766744	5.01741376244983	5.06337373233428	4.6226789917158	4.8149558627718	4.36992879223201	5.04789430051583	4.9455948998006	5.24977926337412
Tpr_TRINITY_DN13634_c0_g1|Tdu_TRINITY_DN18109_c5_g2	4.59299088286485	4.64902635646981	4.32640813816807	4.381670892212	4.25646557341184	4.72140116273338	3.82550187917938	4.43863491108071	4.32133252439915
Tpr_TRINITY_DN14977_c2_g1|Tdu_TRINITY_DN18580_c5_g2	7.87753256186211	7.86484612388277	8.13111833897011	8.10876624235415	7.77202206676647	7.73594947130254	7.30231557604492	7.69055328472033	7.07449534609316
Tpr_TRINITY_DN13405_c0_g4|Tdu_TRINITY_DN22196_c2_g1	7.54610449523402	7.67179766412847	8.11514738205833	7.3979727045411	7.7442325390366	7.69682314001272	7.48085370779194	7.30964847036063	6.86698210109548
Tpr_TRINITY_DN12282_c1_g1|Tdu_TRINITY_DN15721_c0_g2	3.69028808421977	2.77455723855367	3.9952022296927	3.42473961410389	2.3819964554957	2.31930271916204	3.82550187917938	2.99806231969473	4.010992403787
Tpr_TRINITY_DN14546_c4_g2|Tdu_TRINITY_DN17353_c3_g1	7.50211648285668	7.47129298793134	7.92670229264522	8.44318528142471	8.29687984185775	8.20194576852388	8.08351821024655	7.99160729755743	8.46779855301748
Tpr_TRINITY_DN13311_c1_g1|Tdu_TRINITY_DN14060_c0_g1	4.02470712329033	4.84494656644507	5.45039685544353	3.98113296262827	4.14753120185868	4.46614410749131	5.34487603827296	5.144903708024	3.45459905526262
Tpr_TRINITY_DN12307_c0_g7|Tdu_TRINITY_DN24520_c2_g1	5.60966962401148	6.21639479717623	5.45039685544353	5.44580122963172	4.88449679602488	5.00380089343411	4.96300540292932	4.9455948998006	5.47566067079045
Tpr_TRINITY_DN10879_c3_g2|Tdu_TRINITY_DN17391_c0_g5	5.85322665534597	6.08683516340731	6.02969060607799	4.19525776798112	5.97495174697039	6.30636366345454	6.76410133451524	6.79062023982425	6.50668756641107
Tpr_TRINITY_DN10858_c1_g11|Tdu_TRINITY_DN22702_c2_g3	10.1646112559919	8.99823720575058	9.3252516691355	9.52091215432677	8.91077612082373	9.07228063131688	9.07595821893371	9.76246004114067	9.91306598309775
Tpr_TRINITY_DN11148_c0_g1|Tdu_TRINITY_DN21561_c0_g3	4.02470712329033	3.62255414510862	3.43332334208458	2.79670839149085	3.96695895621686	3.75987531054802	1.50357378429202	4.58302482041589	0.952098714733433
Tpr_TRINITY_DN15335_c5_g2|Tdu_TRINITY_DN24149_c0_g1	7.49315561528506	7.84780622058431	7.37639627399975	6.70359898709936	6.98685851365456	7.46031502868911	8.29798965064213	7.59158683391931	7.35012978870659
Tpr_TRINITY_DN10383_c2_g2|Tdu_TRINITY_DN22414_c2_g4	-0.833273871837245	1.18959473783251	0.625968420026981	3.98113296262827	2.86742328266594	4.15580398687916	4.87280759395774	3.65013901627442	4.010992403787
Tpr_TRINITY_DN11586_c3_g1|Tdu_TRINITY_DN21647_c2_g1	7.60551798074102	7.88168711326008	7.75868234237222	7.27391471185612	7.54388413787259	7.69682314001272	7.97930721525842	7.97860995702856	8.11868027310138
Tpr_TRINITY_DN5978_c0_g1|Tdu_TRINITY_DN12462_c0_g1	6.28566720088626	6.5471467424506	6.15994699202933	5.71231620420047	6.74656888779155	5.74076648760031	6.02713574034903	6.53055740052175	6.30965071935152
Tpr_TRINITY_DN12546_c0_g4|Tdu_TRINITY_DN17263_c4_g3	6.17795338358601	6.62921787538963	6.07442892084327	4.89186562453119	5.89295837477308	5.85179779998906	7.24952816168548	6.90495291530325	6.83474176409527
Tpr_TRINITY_DN12712_c5_g1|Tdu_TRINITY_DN17757_c4_g1	6.61793723999508	6.1250544856378	6.72048601881127	7.01675687235899	6.44664941383795	6.89565208957849	6.02713574034903	6.79062023982425	6.58630473447444
Tpr_TRINITY_DN11835_c1_g6|Tdu_TRINITY_DN23361_c7_g2	3.41465364160634	3.11559415638874	3.9952022296927	3.58520428629713	3.1189620496619	3.59941063835477	4.0060741248212	3.36063239907944	4.98184605812749
Tpr_TRINITY_DN12595_c0_g10|Tdu_TRINITY_DN12479_c0_g1	4.59299088286485	5.09648533344103	4.32640813816807	4.381670892212	4.02969471156482	4.03550975316145	3.08853628501318	3.89114711577822	3.2740268096208
Tpr_TRINITY_DN14130_c3_g1|Tdu_TRINITY_DN18223_c4_g6	4.72131497984039	4.48237648706036	4.17028893625079	1.65920486774091	2.17554557802827	2.31930271916204	4.44217323962788	4.71426935369414	5.63392275470718
Tpr_TRINITY_DN12597_c4_g1|Tdu_TRINITY_DN16847_c0_g1	8.08260550699853	7.86484612388277	7.88335626271963	7.15105796407059	7.39098523872295	7.41281460508518	6.90729597034303	6.76056300596807	6.83474176409527
Tpr_TRINITY_DN11594_c0_g6|Tdu_TRINITY_DN23230_c2_g3	4.02470712329033	4.35951973927483	4.08540003866428	4.46655978979851	4.54119505034495	4.15580398687916	4.77659227869844	5.23510151699558	5.7069862168969
Tpr_TRINITY_DN10629_c3_g5|Tdu_TRINITY_DN10925_c0_g1	5.82493761091455	6.08683516340731	6.37192279742044	5.96663339293316	6.15458595939263	6.60997988006496	5.41046437990054	5.31999041458209	5.77652715014998
Tpr_TRINITY_DN12352_c0_g2|Tdu_TRINITY_DN12857_c0_g1	7.13826968211353	7.45638127852741	7.29367135175607	6.83712265993675	7.23997745062327	6.65149914950323	7.80735453246912	7.8560433148223	7.33867976796305
Tpr_TRINITY_DN13648_c2_g1|Tdu_TRINITY_DN20770_c0_g3	7.55474341350789	6.90658563223745	7.26500759350393	7.32027034754786	7.40879651483941	7.35115158520138	6.90729597034303	7.22413039917458	7.72907998774752
Tpr_TRINITY_DN12899_c2_g1|Tdu_TRINITY_DN18156_c4_g2	8.15824797423845	8.34542490938904	7.89587430256606	7.54184791710275	7.66739867435795	7.86509462260252	7.38621683365386	8.1622509515879	7.0606231715116
Tpr_TRINITY_DN12864_c4_g9|Tdu_TRINITY_DN20871_c4_g1	3.69028808421977	5.27705757908285	4.32640813816807	3.42473961410389	3.33308685501475	3.41883839271295	4.96300540292932	5.40016076326608	3.89069817006929
Tpr_TRINITY_DN10600_c1_g3|Tdu_TRINITY_DN19230_c1_g6	7.99009336820899	7.84780622058431	7.83866744515958	7.50218369952924	7.2662687484422	7.33849628439535	7.58394720075604	7.78316443490521	7.6571550609449
Tpr_TRINITY_DN13391_c2_g2|Tdu_TRINITY_DN22283_c3_g1	10.0409390629936	10.2268671280788	9.95014896664572	9.97480732437886	9.89559247271296	9.68312459475621	9.72112764869209	9.75866347305259	9.75191996410563
Tpr_TRINITY_DN11076_c0_g6|Tdu_TRINITY_DN14598_c0_g1	6.08558936543735	7.00209296316608	6.72048601881127	6.5946646155462	6.93043308019174	6.58876339415527	6.60511181075408	6.38053195651714	5.93699182234323
Tpr_TRINITY_DN11701_c5_g2|Tdu_TRINITY_DN18513_c0_g6	5.54176555950968	5.20751664582977	5.14953037608399	6.41409236990438	6.18246499196806	6.52317505252769	5.20401350243311	6.41952608813301	4.41153033337073
Tpr_TRINITY_DN13862_c0_g5|Tdu_TRINITY_DN25018_c5_g2	2.62615774680005	4.42225549462279	3.56456787536284	4.19525776798112	4.02969471156482	4.72140116273338	4.56246747334559	4.71426935369414	4.010992403787
Tpr_TRINITY_DN11487_c5_g3|Tdu_TRINITY_DN17915_c3_g1	9.74321047495961	9.77380563914053	9.36855856338707	10.2980027676926	9.77030081576784	8.94030796980873	9.47894411778331	9.48762360451642	10.1704601330538
Tpr_TRINITY_DN11921_c2_g4|Tdu_TRINITY_DN2785_c0_g1	6.26475821112328	6.57502577502603	6.26017443976799	5.84507141305224	5.29528482230237	6.08180340543538	4.96300540292932	5.0486883927647	5.38950402704073
Tpr_TRINITY_DN12888_c1_g2|Tdu_TRINITY_DN22812_c1_g3	4.78143597227796	5.6091336293463	4.39855792392391	4.5467301384825	3.60438887683215	4.55634191646289	4.0060741248212	5.97206711116179	3.75945363679104
Tpr_TRINITY_DN14123_c0_g11|Tdu_TRINITY_DN18065_c7_g1	5.50657613104738	6.39904810346146	5.58016473041386	4.5467301384825	5.04496146821813	5.18437313907593	5.12806464919981	5.97206711116179	5.24977926337412
Tpr_TRINITY_DN11685_c4_g4|Tdu_TRINITY_DN16280_c0_g1	6.94151318776393	6.35148242020941	6.706341836491	7.26208927645933	7.83045695631199	7.57264372879199	7.15701602289594	7.06107211722053	7.07449534609316
Tpr_TRINITY_DN12438_c6_g3|Tdu_TRINITY_DN16966_c4_g1	8.39313832095154	7.09166831714326	7.06891191587571	7.16382526014446	7.09349136214579	6.54537079864188	5.04789430051583	4.43863491108071	4.22511720913985
Tpr_TRINITY_DN10589_c2_g1|Tdu_TRINITY_DN23551_c2_g2	4.59299088286485	4.29393139764725	4.25045928493477	5.00970211482504	3.33308685501475	3.59941063835477	4.96300540292932	3.65013901627442	4.72468821863036
Tpr_TRINITY_DN14193_c0_g2|Tdu_TRINITY_DN22593_c5_g3	7.11509335974743	8.55941016211642	7.11246828186245	6.68600492708463	7.59144982112465	6.97955334718743	8.17127671602111	6.76056300596807	8.71807539555871
Tpr_TRINITY_DN10788_c3_g1|Tdu_TRINITY_DN19264_c3_g1	6.46134687705438	6.21639479717623	6.2794106586309	6.25614001012814	5.99080569817122	5.74076648760031	6.36155477941959	6.72986620874516	6.35582090078444
Tpr_TRINITY_DN15826_c1_g1|Tdu_TRINITY_DN25537_c0_g1	5.23281531862053	4.79840398050804	4.71343126127732	5.99548825560534	5.75123026516142	5.23986825166763	5.04789430051583	6.41952608813301	5.09505666857548
