Tdu1	Tdu2	Tdu3	Tpr1	Tpr2	Tpr3	Tml1	Tml2	Tml3
Tpr_TRINITY_DN15527_c3_g3|Tdu_TRINITY_DN23997_c3_g1	5.0283457248906	5.2396527214994	5.07394424317472	5.84370688840555	5.0736867452593	5.3941897393017	6.27565501286615	6.0150374248615	5.31886298717541
Tpr_TRINITY_DN13667_c3_g2|Tdu_TRINITY_DN18188_c4_g1	6.10634823689187	5.93889864971645	6.5145168345607	5.96526886828646	5.9249850149045	6.19804721712308	4.94381144911371	7.07118050289904	7.25593173144895
Tpr_TRINITY_DN12797_c4_g1|Tdu_TRINITY_DN25128_c5_g6	3.13852864264102	2.94842142383496	3.21000579275075	5.3582800612353	4.94950733403857	5.53391450296831	3.99272104959465	4.68161369113631	4.71619848472079
Tpr_TRINITY_DN10677_c1_g3|Tdu_TRINITY_DN17090_c4_g2	5.84548166774079	5.52067287280656	4.97554053911373	5.67576225109147	5.21524088947332	5.12625653405507	4.17329329523647	6.34153824953869	6.11105810206201
Tpr_TRINITY_DN13998_c3_g1|Tdu_TRINITY_DN17047_c3_g1	6.97587830499647	7.40439748383603	7.70825666027858	7.4286693891267	7.34105264278183	7.3253278811569	7.61721191450245	7.17730885376038	7.36219041883951
Tpr_TRINITY_DN12386_c0_g3|Tdu_TRINITY_DN16739_c0_g1	4.26051916701964	4.48185362391603	4.71589672248071	3.03635196634794	3.83132590769025	4.55594080929831	2.89318537604374	4.28568501480517	4.71619848472079
Tpr_TRINITY_DN15985_c2_g1|Tdu_TRINITY_DN25470_c2_g2	-0.948934198609314	2.94842142383496	-1.43385039702397	2.79534386684415	3.96562699940184	4.55594080929831	0.0858304539861338	4.79264500352505	4.35362840533609
Tpr_TRINITY_DN15219_c2_g2|Tdu_TRINITY_DN18010_c1_g2	6.6583961151403	6.47528096999254	6.74107528547671	6.63053299709848	7.09948274613663	6.82442964522421	6.23557757349082	6.7242580285448	7.47701082084137
Tpr_TRINITY_DN12047_c4_g3|Tdu_TRINITY_DN24357_c3_g3	5.11715499184846	4.58313695975321	6.1283920271971	5.44443670498502	6.35029084963717	6.35703674088423	3.78627017212723	6.2275820602416	4.20923849600091
Tpr_TRINITY_DN12429_c1_g14|Tdu_TRINITY_DN14158_c0_g2	5.20081292089537	4.42841436495457	3.99241435767813	5.11727196173151	5.74989830834641	5.12625653405507	5.44338245860422	5.39530950597967	5.09059399950229
Tpr_TRINITY_DN12659_c0_g1|Tdu_TRINITY_DN24352_c0_g2	5.39091580427531	5.86036524716976	6.25963656047535	7.04327138028773	7.14973093601392	7.28633374954103	7.05161473864822	6.37760750424621	7.32763319680314
Tpr_TRINITY_DN12269_c5_g1|Tdu_TRINITY_DN43861_c0_g1	5.52679923235708	5.32985053047098	4.90599960586065	6.68464040243793	6.42214113465685	6.4540611952791	6.62498926509416	5.65246734547679	5.84395403191917
Tpr_TRINITY_DN13653_c2_g3|Tdu_TRINITY_DN23994_c2_g1	7.74106377281013	7.86288523914827	8.30593021274929	7.55991392240495	8.42942381060054	8.40333039315817	7.24570179076452	8.07667649065389	8.06459879096935
Tpr_TRINITY_DN12743_c7_g1|Tdu_TRINITY_DN21069_c3_g1	6.82585286099186	6.96258875576155	6.67989176902522	6.98696393938578	6.69777557727027	6.80616743883149	8.08018389084499	6.98027200670083	7.10086233495612
Tpr_TRINITY_DN10834_c2_g1|Tdu_TRINITY_DN18509_c3_g1	8.79421719550318	8.58160787106647	8.65493784169293	8.50333039403859	8.01099230361076	8.12257148724721	6.93132050493051	7.98612473294626	7.47701082084137
Tpr_TRINITY_DN9195_c0_g1|Tdu_TRINITY_DN17518_c10_g2	6.21093713816907	5.61935714766596	5.72602093975442	6.32459693497902	5.57180598603269	4.72100005556881	4.8407179561496	6.2275820602416	4.9155072929442
Tpr_TRINITY_DN14156_c0_g1|Tdu_TRINITY_DN21251_c0_g2	5.99358030672993	5.59531167369931	5.46096736628397	5.60269878890175	5.74989830834641	5.66129380944454	5.29528381961508	6.2275820602416	6.30116098544195
Tpr_TRINITY_DN10233_c4_g1|Tdu_TRINITY_DN18038_c1_g3	4.47733055609278	5.00427465856847	4.94118903432295	6.30169653286894	5.18801942073829	4.55594080929831	3.54526207262343	5.16704051830655	4.35362840533609
Tpr_TRINITY_DN8363_c0_g2|Tdu_TRINITY_DN21712_c0_g1	3.44338322416945	4.53338392455611	4.79496829347191	3.03635196634794	4.08848374718738	4.26643419210333	2.4077585488735	4.28568501480517	4.35362840533609
Tpr_TRINITY_DN10916_c7_g1|Tdu_TRINITY_DN23008_c0_g1	5.7375663285739	5.97661831566561	5.84227400825027	5.81164567917325	6.20848352329801	5.95449018578859	4.17329329523647	5.59234635303922	6.78148994497251
Tpr_TRINITY_DN12840_c1_g1|Tdu_TRINITY_DN20323_c2_g5	4.40861780600877	4.31520375450658	3.85155182183828	5.06383270277005	4.77755465124927	4.64082970688483	4.33375796742972	4.28568501480517	4.20923849600091
Tpr_TRINITY_DN14271_c1_g5|Tdu_TRINITY_DN19221_c0_g1	4.60565465306832	4.05804591500945	4.23857494494752	4.29010855859373	4.88316483920987	4.93781144464196	4.72968664376086	5.24721086699053	5.98367879558578
Tpr_TRINITY_DN10798_c1_g1|Tdu_TRINITY_DN13507_c0_g1	4.60565465306832	4.31520375450658	4.58851741600448	5.06383270277005	4.20169435763537	4.15540287971458	4.8407179561496	4.99195381174846	3.66175070069842
Tpr_TRINITY_DN10689_c4_g2|Tdu_TRINITY_DN24469_c4_g2	7.69131073761303	8.02016603133836	8.02353048204856	7.74105371134319	8.16900219456792	8.10773644608427	9.12748960562335	7.65980932081796	8.10596922538921
Tpr_TRINITY_DN12172_c2_g5|Tdu_TRINITY_DN22121_c4_g2	5.79253278779183	5.84004526279016	6.45489285187429	6.10409657298378	5.97361979015537	5.74036538043574	5.96847350334798	6.44714843749929	6.15113554143734
Tpr_TRINITY_DN12029_c3_g1|Tdu_TRINITY_DN18622_c2_g11	8.17777027423388	8.06900037189906	8.21899457597801	7.44965441425604	7.44244069626738	7.79231746007046	7.43455860821721	7.97439544036416	7.97811927024388
Tpr_TRINITY_DN14681_c6_g2|Tdu_TRINITY_DN21024_c3_g1	5.35484654956779	4.76658310084914	4.83293614367093	4.69346425282493	3.90003865777427	4.03510864599687	3.78627017212723	4.89573849648916	3.86820157816584
Tpr_TRINITY_DN12759_c2_g1|Tdu_TRINITY_DN19631_c1_g5	6.3819826795053	6.23187537090768	6.86535762136331	6.45485332093036	6.37464071105292	6.50023137671203	5.44338245860422	7.15669857408509	7.10086233495612
Tpr_TRINITY_DN11510_c8_g1|Tdu_TRINITY_DN16834_c0_g1	9.0008925121498	9.28075247789116	9.47679233344565	9.48438883038513	9.61906923800577	9.49025714904622	9.42790512198527	9.49513838043412	9.57785982633632
Tpr_TRINITY_DN6910_c0_g1|Tdu_TRINITY_DN23919_c1_g1	5.07343361441914	5.17622734135777	5.36056546932613	3.58383976165044	3.90003865777427	4.03510864599687	6.10819826701459	4.68161369113631	4.8192919776849
Tpr_TRINITY_DN10828_c2_g1|Tdu_TRINITY_DN11772_c0_g1	4.00526211177756	1.87041891183368	2.02558122161332	2.14326717026445	1.93320552170947	2.68147169138217	3.25575545542845	4.28568501480517	4.48487293861434
Tpr_TRINITY_DN10852_c5_g2|Tdu_TRINITY_DN21945_c5_g2	6.4173880156365	5.84004526279016	6.46701641095678	7.80758746259889	7.36555760629048	7.48309024389063	7.83402330357559	6.60761310969253	7.25593173144895
Tpr_TRINITY_DN11512_c5_g3|Tdu_TRINITY_DN18425_c0_g1	7.28468547815039	6.51427510160841	6.40535339107297	6.02241277539007	6.2616764624636	6.22579220760598	5.96847350334798	7.13578958432211	6.88017421983192
Tpr_TRINITY_DN11294_c4_g2|Tdu_TRINITY_DN17625_c0_g2	5.20081292089537	5.10988484652907	5.30761658937717	5.21855529756869	4.94950733403857	5.44228402750275	2.89318537604374	4.89573849648916	5.93859090605724
Tpr_TRINITY_DN15702_c1_g1|Tdu_TRINITY_DN23277_c2_g4	6.56676563967473	6.20033979747458	6.67989176902522	5.40200143866462	6.02066836295981	6.01934133013856	6.46086988533306	6.98027200670083	6.64781150974054
Tpr_TRINITY_DN14180_c0_g2|Tdu_TRINITY_DN19786_c2_g2	5.99358030672993	5.71172116581462	5.72602093975442	4.19389324333442	4.08848374718738	4.64082970688483	6.10819826701459	5.46402225606368	5.74267069608199
Tpr_TRINITY_DN10365_c5_g1|Tdu_TRINITY_DN17743_c0_g1	4.26051916701964	4.58313695975321	4.49688694053891	4.29010855859373	4.25513361659683	3.90386411271862	3.54526207262343	4.43007492414034	4.9155072929442
Tpr_TRINITY_DN12693_c2_g3|Tdu_TRINITY_DN20760_c6_g1	5.07343361441914	5.41473942805749	4.97554053911373	5.71095167955377	5.82250205730325	5.74036538043574	5.86719016751079	5.65246734547679	5.24671320141957
Tpr_TRINITY_DN7660_c0_g1|Tdu_TRINITY_DN20706_c5_g2	5.87124476380587	5.17622734135777	5.86077035186765	5.63969299638395	4.74056044376707	5.12625653405507	5.86719016751079	6.06012531439004	6.0274001730151
Tpr_TRINITY_DN14756_c0_g4|Tdu_TRINITY_DN25134_c2_g2	6.99943303297536	6.99051275732399	7.54628918061518	5.99412373095864	6.50167989964205	6.50023137671203	6.42568045687076	6.60761310969253	7.08025205528083
Tpr_TRINITY_DN12559_c2_g1|Tdu_TRINITY_DN19201_c5_g1	7.05669035058456	8.11623567868146	7.99869150336429	8.51333178619609	8.04552654657571	8.04682206656066	7.77931741148546	7.25692602182375	7.34501527503138
Tpr_TRINITY_DN10401_c1_g6|Tdu_TRINITY_DN24084_c5_g7	4.77898625595388	5.44196089679252	4.23857494494752	6.23073001151479	5.82250205730325	6.19804721712308	5.75825579595763	5.46402225606368	5.89204832012021
Tpr_TRINITY_DN13271_c2_g11|Tdu_TRINITY_DN19310_c3_g2	8.88237304519274	6.97195693829574	7.03782481736807	6.51582133822178	7.19828775619212	7.21890582202074	8.14652638567369	7.96257000496737	7.7360980421585
Tpr_TRINITY_DN14575_c1_g8|Tdu_TRINITY_DN22835_c0_g1	4.83242551491534	4.67777383389129	5.10530841408406	4.69346425282493	5.2419582278491	5.81532743811696	5.2151134709311	6.06012531439004	5.68923143712052
Tpr_TRINITY_DN14819_c8_g1|Tdu_TRINITY_DN23722_c8_g2	4.83242551491534	4.48185362391603	5.07394424317472	3.97976843798157	5.0736867452593	4.26643419210333	3.78627017212723	5.96849483892447	5.38757573725942
Tpr_TRINITY_DN12755_c4_g1|Tdu_TRINITY_DN17518_c11_g1	6.86484699260772	7.34073884661372	7.39587233806209	6.89815467242792	7.27143542892593	6.7876710952141	7.80692964269332	7.13578958432211	7.56864129630694
Tpr_TRINITY_DN11910_c2_g2|Tdu_TRINITY_DN25603_c9_g1	7.034059376085	7.24352573064661	7.32437281770275	6.83575813529005	7.28434553781332	7.19102678944531	5.04002676437301	7.50536305144458	7.29222786067194
Tpr_TRINITY_DN14804_c0_g1|Tdu_TRINITY_DN17956_c3_g4	5.65097864357781	5.75577634589256	5.9148777572071	6.55508076866901	6.30032239036308	6.08140229827081	4.8407179561496	5.92040055072343	5.89204832012021
Tpr_TRINITY_DN15201_c2_g2|Tdu_TRINITY_DN17403_c1_g1	4.66577564550589	4.85024102989605	5.30761658937717	4.29010855859373	5.0129327141802	4.55594080929831	4.33375796742972	4.79264500352505	2.76866590461493
Tpr_TRINITY_DN12796_c1_g5|Tdu_TRINITY_DN15046_c0_g1	6.62849462942643	6.76118984207892	6.49096210658181	7.48057049103873	7.14265888733842	7.14817131048351	6.59362509418483	7.25692602182375	6.26509173073443
Tpr_TRINITY_DN13491_c2_g4|Tdu_TRINITY_DN18712_c5_g1	3.69492199116541	3.65469022077825	3.77560296860498	3.72822967098561	3.60305692001713	4.03510864599687	5.04002676437301	4.28568501480517	4.60516717233205
Tpr_TRINITY_DN11663_c2_g1|Tdu_TRINITY_DN20582_c5_g2	8.69311749431866	7.49165679894639	7.55767144905172	7.07062186843269	7.09948274613663	7.38806363650486	6.82729744038728	7.3686743794762	8.21397641500757
Tpr_TRINITY_DN11411_c4_g1|Tdu_TRINITY_DN20412_c2_g2	6.86484699260772	6.27792273842712	6.35405216236746	5.56473093870273	5.67344624790853	5.74036538043574	5.04002676437301	6.37760750424621	5.68923143712052
Tpr_TRINITY_DN13282_c2_g2|Tdu_TRINITY_DN17956_c3_g1	7.15435360980271	7.57393802290675	7.58017007329096	7.44965441425604	7.78892346532847	7.89956397528499	7.16264605103696	7.42146179383564	7.50820544244496
Tpr_TRINITY_DN11374_c5_g1|Tdu_TRINITY_DN17082_c2_g1	2.9579563969992	4.05804591500945	4.49688694053891	3.85947420426386	4.08848374718738	4.26643419210333	2.89318537604374	3.73819721950268	3.86820157816584
Tpr_TRINITY_DN14381_c3_g1|Tdu_TRINITY_DN24873_c7_g2	5.46045673752839	4.89031846927139	5.43651432255943	5.11727196173151	4.84881333441909	4.64082970688483	5.64041930566377	5.52961059769126	2.76866590461493
Tpr_TRINITY_DN12200_c3_g5|Tdu_TRINITY_DN14025_c0_g2	5.76531131905681	4.76658310084914	5.62143203847722	5.16880226237159	5.52905633857336	5.98728012090626	3.78627017212723	5.59234635303922	5.84395403191917
Tpr_TRINITY_DN12076_c2_g1|Tdu_TRINITY_DN25164_c4_g1	4.54291889772036	4.48185362391603	3.5203459133629	2.79534386684415	3.11763009284689	2.68147169138217	3.54526207262343	5.24721086699053	3.86820157816584
Tpr_TRINITY_DN11434_c2_g7|Tdu_TRINITY_DN16638_c0_g2	5.96992903866528	6.3515456015703	5.59957260451348	6.077379234608	7.00904927969297	6.01934133013856	2.4077585488735	4.68161369113631	4.71619848472079
Tpr_TRINITY_DN10911_c1_g5|Tdu_TRINITY_DN19612_c7_g2	5.49400929723941	6.23187537090768	6.01736071480836	4.89050109988449	4.70259259356805	4.79694890880211	4.60939241004315	4.68161369113631	3.86820157816584
Tpr_TRINITY_DN10527_c4_g4|Tdu_TRINITY_DN17901_c0_g1	8.37974072871863	8.53496496037559	8.14168884981056	8.17826259162066	7.58490957330688	8.03118294278307	9.41898580429675	7.73124445886091	7.87420031878729
Tpr_TRINITY_DN12085_c0_g5|Tdu_TRINITY_DN20002_c4_g1	5.39091580427531	5.61935714766596	5.28039512064215	5.31319217170677	5.46245858984433	5.74036538043574	6.35261699468104	5.96849483892447	4.9155072929442
Tpr_TRINITY_DN11412_c1_g2|Tdu_TRINITY_DN18929_c4_g2	3.80595330355415	3.74488802974982	4.12073845465366	1.65784034309421	4.49614171610062	4.26643419210333	3.54526207262343	3.2076825028039	3.66175070069842
Tpr_TRINITY_DN11798_c1_g8|Tdu_TRINITY_DN24383_c3_g2	4.33646802025293	3.45538141255484	3.4241305981036	1.65784034309421	2.86609132585093	2.31890161199746	1.67079295470729	3.73819721950268	4.20923849600091
Tpr_TRINITY_DN11048_c6_g2|Tdu_TRINITY_DN17570_c5_g1	6.83896836078212	7.0885111957365	6.95416688832116	7.13681214812715	7.02452068845541	6.82442964522421	6.52877394983486	7.04898475678484	7.37916349744322
Tpr_TRINITY_DN12765_c3_g1|Tdu_TRINITY_DN21302_c3_g1	6.75842493347157	6.80378171880339	6.8835622167409	6.39119468370804	6.84446130987939	6.91242612622204	6.10819826701459	6.34153824953869	5.98367879558578
Tpr_TRINITY_DN9383_c0_g1|Tdu_TRINITY_DN13754_c0_g1	5.89655585233506	5.10988484652907	4.54342952647594	5.99412373095864	4.9167173989209	5.00339978626953	5.91872046815088	5.52961059769126	5.00570510191578
Tpr_TRINITY_DN13597_c3_g2|Tdu_TRINITY_DN15934_c0_g1	4.98180313895357	4.80901836716954	5.04188303394243	5.21855529756869	4.62352102257685	4.03510864599687	3.78627017212723	4.5613194574186	4.48487293861434
Tpr_TRINITY_DN15396_c2_g2|Tdu_TRINITY_DN21111_c1_g1	6.74455275889001	6.76118984207892	6.43033574763031	6.43394433116738	6.58751606912136	6.4540611952791	5.44338245860422	6.34153824953869	6.15113554143734
Tpr_TRINITY_DN14057_c3_g2|Tdu_TRINITY_DN20738_c0_g3	6.06229305681394	4.80901836716954	5.48501284025062	4.95062209232206	5.78665685835652	3.90386411271862	0.0858304539861338	7.3686743794762	6.85612874586527
Tpr_TRINITY_DN11394_c1_g7|Tdu_TRINITY_DN24697_c3_g3	8.14117822105497	8.14136307800224	7.99450977568032	9.33450267795218	9.4503380264875	9.5600335639322	9.37354283353558	8.59617821463025	9.51013289101608
Tpr_TRINITY_DN12937_c0_g2|Tdu_TRINITY_DN23640_c0_g7	5.84548166774079	6.03141078850599	6.32770083542051	5.99412373095864	6.51269289236447	6.4063644532478	5.91872046815088	6.0150374248615	6.30116098544195
Tpr_TRINITY_DN10760_c8_g9|Tdu_TRINITY_DN44714_c0_g1	3.44338322416945	3.90994727602032	4.75597416185604	2.79534386684415	3.68322726870112	2.31890161199746	5.70054029810134	4.12522034261192	4.8192919776849
Tpr_TRINITY_DN10092_c0_g1|Tdu_TRINITY_DN21387_c3_g2	8.73581442181231	8.71869408920459	8.67858910975758	7.80758746259889	7.98750149902461	7.9166881530762	8.35729348189051	8.04338205055546	8.09573730277825
Tpr_TRINITY_DN10719_c3_g4|Tdu_TRINITY_DN9415_c0_g1	9.23718004093233	8.94485774551188	8.75226384251767	6.9133410762426	7.6561682564767	7.42443602616982	7.73688214516506	8.36418698848389	8.79103371764338
Tpr_TRINITY_DN12226_c1_g2|Tdu_TRINITY_DN21010_c0_g1	6.59796026127832	6.1517050222237	6.30085922320186	5.71095167955377	6.2616764624636	6.22579220760598	6.06311037748605	6.41279693270851	6.8068010335017
Tpr_TRINITY_DN10704_c2_g1|Tdu_TRINITY_DN15901_c0_g1	4.83242551491534	4.58313695975321	5.33433392775295	3.58383976165044	2.86609132585093	3.90386411271862	4.17329329523647	3.9446480969701	4.20923849600091
Tpr_TRINITY_DN11120_c1_g2|Tdu_TRINITY_DN20576_c1_g4	5.39091580427531	4.80901836716954	3.85155182183828	4.09079975037032	3.96562699940184	3.75947420338345	3.54526207262343	4.28568501480517	3.66175070069842
Tpr_TRINITY_DN11040_c1_g8|Tdu_TRINITY_DN21042_c0_g3	5.87124476380587	5.4686782351683	5.72602093975442	5.40200143866462	5.6536829930871	5.53391450296831	6.10819826701459	6.37760750424621	5.51589983423496
Tpr_TRINITY_DN15181_c0_g10|Tdu_TRINITY_DN19106_c1_g1	5.0283457248906	4.53338392455611	3.99241435767813	3.97976843798157	3.22866140523564	-0.48845331006014	1.67079295470729	5.46402225606368	-0.0386890174426747
Tpr_TRINITY_DN10510_c4_g4|Tdu_TRINITY_DN22127_c2_g1	3.44338322416945	3.34435010016609	4.54342952647594	3.97976843798157	3.60305692001713	4.36952768506743	0.0858304539861338	4.28568501480517	5.09059399950229
Tpr_TRINITY_DN11135_c5_g6|Tdu_TRINITY_DN19168_c1_g2	4.88395581555543	4.37291925236287	4.44879265233787	3.72822967098561	4.74056044376707	4.55594080929831	5.2151134709311	5.08215162072004	3.86820157816584
Tpr_TRINITY_DN12262_c3_g10|Tdu_TRINITY_DN19770_c8_g1	6.27023432185285	5.38699443757459	6.11304406286366	5.44443670498502	5.7683946519638	4.93781144464196	4.60939241004315	4.5613194574186	-0.0386890174426747
Tpr_TRINITY_DN10515_c0_g2|Tdu_TRINITY_DN19798_c0_g3	3.90904679651826	3.45538141255484	4.0580026993057	1.65784034309421	2.99733585912918	4.36952768506743	1.67079295470729	5.32315972022383	5.00570510191578
Tpr_TRINITY_DN14683_c3_g2|Tdu_TRINITY_DN21485_c7_g1	7.63226638331564	7.26654794856246	7.49984025792826	7.50081917488254	7.74756950228643	7.73554836413796	6.85401477876306	7.17730885376038	7.70950383214679
Tpr_TRINITY_DN9445_c0_g2|Tdu_TRINITY_DN17385_c0_g1	3.80595330355415	4.05804591500945	3.85155182183828	3.24280284381537	4.02836275474981	3.5990095311902	3.99272104959465	4.28568501480517	5.31886298717541
Tpr_TRINITY_DN11749_c1_g5|Tdu_TRINITY_DN21080_c6_g1	6.90281484280674	6.55224295180743	7.32437281770275	5.74530318434455	6.64869958557285	6.16975817269165	6.06311037748605	6.37760750424621	6.53116659088827
Tpr_TRINITY_DN12628_c0_g1|Tdu_TRINITY_DN18569_c7_g2	4.93370885075253	3.74488802974982	3.77560296860498	3.42337508945719	4.30666391723691	4.03510864599687	4.17329329523647	4.89573849648916	4.20923849600091
Tpr_TRINITY_DN11394_c1_g8|Tdu_TRINITY_DN24091_c0_g1	4.72349114336218	4.12675866509347	4.54342952647594	4.95062209232206	5.2419582278491	5.29290640346452	3.54526207262343	4.89573849648916	5.09059399950229
Tpr_TRINITY_DN11373_c8_g1|Tdu_TRINITY_DN16972_c0_g2	5.62092140972163	5.10988484652907	5.59957260451348	5.84370688840555	5.80469078118679	5.57763588039763	3.54526207262343	6.0150374248615	6.64781150974054
Tpr_TRINITY_DN11349_c3_g5|Tdu_TRINITY_DN17880_c3_g3	5.11715499184846	5.2396527214994	5.48501284025062	6.77054047584357	6.08110421682178	6.16975817269165	6.46086988533306	5.96849483892447	5.31886298717541
Tpr_TRINITY_DN11764_c8_g1|Tdu_TRINITY_DN20282_c4_g4	6.45194523767287	6.56468005504565	6.59405559954591	5.67576225109147	6.98552655683955	6.56682912544105	8.62110583060694	6.51349093232798	7.34501527503138
Tpr_TRINITY_DN12779_c1_g1|Tdu_TRINITY_DN21731_c2_g1	5.15959025816885	3.98589612925362	4.12073845465366	4.5453656138358	3.90003865777427	1.09650919066102	4.94381144911371	5.32315972022383	4.20923849600091
Tpr_TRINITY_DN11016_c1_g8|Tdu_TRINITY_DN15174_c0_g1	4.60565465306832	4.25508276206901	4.0580026993057	4.46519526515182	3.96562699940184	4.72100005556881	4.72968664376086	5.65246734547679	4.60516717233205
Tpr_TRINITY_DN10727_c8_g2|Tdu_TRINITY_DN24770_c9_g2	5.35484654956779	5.86036524716976	5.76582194781239	5.3582800612353	5.43955818773426	4.64082970688483	2.89318537604374	6.54555214156028	5.09059399950229
Tpr_TRINITY_DN13488_c1_g1|Tdu_TRINITY_DN18410_c2_g4	6.36394875667504	6.53969769848831	7.10142497959683	6.23073001151479	5.85747819554622	5.70137124881988	6.46086988533306	5.59234635303922	6.75572684890743
Tpr_TRINITY_DN11928_c4_g5|Tdu_TRINITY_DN16184_c0_g2	7.44767058257254	7.09709869157323	7.29066345609598	6.9133410762426	7.37161935907768	7.47154862200794	7.66325928202188	6.85793646377677	6.33635041390425
Tpr_TRINITY_DN10383_c1_g1|Tdu_TRINITY_DN18103_c1_g3	7.07897179796057	7.39746143662566	7.35731249153105	8.16563498329291	8.23698626988657	8.00740171682703	7.39871340927049	7.23742984619795	7.21869882524998
Tpr_TRINITY_DN9974_c0_g1|Tdu_TRINITY_DN18650_c2_g1	5.6804224214703	5.20828855059007	5.43651432255943	5.21855529756869	4.70259259356805	4.86909869455794	4.72968664376086	4.43007492414034	5.00570510191578
Tpr_TRINITY_DN12549_c2_g1|Tdu_TRINITY_DN22230_c5_g1	3.90904679651826	3.65469022077825	3.85155182183828	3.85947420426386	4.25513361659683	4.26643419210333	2.89318537604374	4.12522034261192	3.13123598399964
Tpr_TRINITY_DN10372_c7_g5|Tdu_TRINITY_DN16979_c0_g1	6.10634823689187	5.84004526279016	5.68509067569953	6.13032811455696	6.24856096267334	6.16975817269165	6.85401477876306	6.77922448776273	5.93859090605724
Tpr_TRINITY_DN12372_c0_g7|Tdu_TRINITY_DN17530_c1_g3	8.68950171538116	9.07227055472929	9.02044889659593	8.87700886355637	8.96060892463522	9.02921607807367	8.23048869681802	8.97144815631382	8.96973960462791
Tpr_TRINITY_DN12078_c1_g4|Tdu_TRINITY_DN19357_c7_g2	2.9579563969992	3.82977692733634	3.3210371051395	4.19389324333442	4.94950733403857	4.15540287971458	5.2151134709311	3.9446480969701	4.60516717233205
Tpr_TRINITY_DN10614_c4_g2|Tdu_TRINITY_DN25101_c1_g3	2.75150551953178	0.285456411112526	0.151112103697183	3.58383976165044	3.11763009284689	2.68147169138217	1.67079295470729	3.73819721950268	4.04877382380766
Tpr_TRINITY_DN10263_c2_g3|Tdu_TRINITY_DN18108_c1_g1	5.7375663285739	5.73391691192882	5.89706648109064	6.27842675354609	5.94137945315517	6.14090331001947	6.06311037748605	5.92040055072343	5.93859090605724
Tpr_TRINITY_DN14505_c2_g4|Tdu_TRINITY_DN20359_c12_g1	5.94588356469863	6.33711853093502	5.4116396539204	5.11727196173151	4.62352102257685	4.15540287971458	4.33375796742972	5.32315972022383	5.51589983423496
Tpr_TRINITY_DN11617_c0_g3|Tdu_TRINITY_DN18156_c3_g1	7.60948651465935	7.41130034409072	7.75350167617652	7.93953859319304	8.0568566705751	8.22922311300626	8.19957262003532	7.8643059886525	8.57969648481593
Tpr_TRINITY_DN9027_c0_g1|Tdu_TRINITY_DN19242_c3_g1	5.6804224214703	6.68348748508568	6.89257909009833	6.95796406766323	6.87891536620851	7.3507504780368	6.82729744038728	6.18750462086627	6.64781150974054
Tpr_TRINITY_DN11268_c1_g3|Tdu_TRINITY_DN18588_c1_g2	5.7375663285739	5.66627819505346	5.46096736628397	5.11727196173151	5.41628840841141	5.81532743811696	0.0858304539861338	5.71018284333308	6.22809752325223
Tpr_TRINITY_DN11654_c1_g2|Tdu_TRINITY_DN19168_c1_g1	4.83242551491534	4.37291925236287	4.23857494494752	3.72822967098561	4.62352102257685	4.15540287971458	2.4077585488735	5.16704051830655	4.8192919776849
Tpr_TRINITY_DN15829_c0_g3|Tdu_TRINITY_DN20933_c3_g1	3.80595330355415	3.34435010016609	4.6322387934338	3.72822967098561	3.22866140523564	3.90386411271862	3.78627017212723	4.12522034261192	2.76866590461493
Tpr_TRINITY_DN13425_c1_g2|Tdu_TRINITY_DN19387_c1_g1	6.3819826795053	5.7985259933519	5.57737685839928	5.26664958576974	5.10313052315178	5.48882661343978	5.51209520868823	5.96849483892447	5.51589983423496
Tpr_TRINITY_DN14121_c0_g1|Tdu_TRINITY_DN23520_c1_g2	2.51049742002798	3.82977692733634	4.6746740597542	4.82776534453652	1.93320552170947	3.5990095311902	1.67079295470729	2.35968559624895	3.42074260119462
Tpr_TRINITY_DN11819_c3_g2|Tdu_TRINITY_DN17347_c2_g1	11.5826909398133	11.3414166455648	11.0542407805095	11.3092508690072	10.9029190735509	11.059886977616	11.8150263131182	11.508924635086	11.256505938438
Tpr_TRINITY_DN12079_c1_g4|Tdu_TRINITY_DN24084_c5_g1	3.5746277574477	3.09281133317013	3.21000579275075	4.3803063675653	2.86609132585093	3.75947420338345	2.89318537604374	4.79264500352505	4.04877382380766
Tpr_TRINITY_DN11768_c1_g7|Tdu_TRINITY_DN21039_c0_g1	4.72349114336218	4.72286172341982	4.58851741600448	5.06383270277005	5.0129327141802	5.44228402750275	5.13022457334459	5.39530950597967	5.79420099672207
Tpr_TRINITY_DN11523_c3_g1|Tdu_TRINITY_DN17272_c2_g6	4.72349114336218	4.58313695975321	4.54342952647594	5.06383270277005	3.96562699940184	4.26643419210333	5.04002676437301	4.43007492414034	5.00570510191578
Tpr_TRINITY_DN19419_c0_g1|Tdu_TRINITY_DN43802_c0_g1	4.88395581555543	4.05804591500945	3.5203459133629	4.3803063675653	4.25513361659683	3.75947420338345	6.15191964444391	3.73819721950268	2.28323907744469
Tpr_TRINITY_DN13622_c0_g1|Tdu_TRINITY_DN18064_c2_g3	6.21093713816907	7.39746143662566	7.57457822504661	6.02241277539007	7.94747965269158	7.89956397528499	1.67079295470729	4.79264500352505	5.00570510191578
Tpr_TRINITY_DN14318_c2_g5|Tdu_TRINITY_DN20993_c3_g2	6.27023432185285	6.46204514283585	6.30085922320186	6.05015776587297	5.84009611731798	5.81532743811696	6.71518707406574	5.59234635303922	6.22809752325223
